time,open,high,low,close,vwap,volume,count,tb,tq,qv
2026-04-08 15:30:00+00:00,2209.82,2215.89,2209.82,2214.0,2214.0,1.1419,11,,,
2026-04-08 15:45:00+00:00,2212.77,2215.54,2211.92,2215.54,2215.54,3.3691,3,,,
2026-04-08 16:00:00+00:00,2216.52,2216.52,2216.52,2216.52,2216.52,0.005,1,,,
2026-04-08 16:15:00+00:00,2217.9,2221.91,2217.9,2221.91,2221.91,0.0563,4,,,
2026-04-08 16:30:00+00:00,2221.91,2221.91,2221.91,2221.91,2221.91,0.0,0,,,
2026-04-08 16:45:00+00:00,2221.0,2223.91,2221.0,2222.1,2222.1,2.8643,4,,,
2026-04-08 17:00:00+00:00,2225.53,2225.92,2224.62,2224.62,2224.62,0.0418,3,,,
2026-04-08 17:15:00+00:00,2224.1,2224.1,2223.67,2223.67,2223.67,0.0549,2,,,
2026-04-08 17:30:00+00:00,2227.22,2238.23,2227.22,2233.28,2233.28,5.3657,18,,,
2026-04-08 17:45:00+00:00,2233.28,2233.28,2233.28,2233.28,2233.28,0.0,0,,,
2026-04-08 18:00:00+00:00,2233.28,2233.28,2233.28,2233.28,2233.28,0.0,0,,,
2026-04-08 18:15:00+00:00,2220.05,2220.05,2213.42,2213.42,2213.42,5.0403,7,,,
2026-04-08 18:30:00+00:00,2217.68,2217.68,2208.1,2208.1,2208.1,0.0968,7,,,
2026-04-08 18:45:00+00:00,2209.09,2209.09,2206.04,2206.04,2206.04,23.4806,12,,,
2026-04-08 19:00:00+00:00,2199.99,2200.63,2199.51,2200.63,2200.63,3.6344,5,,,
2026-04-08 19:15:00+00:00,2200.63,2200.63,2200.63,2200.63,2200.63,0.0,0,,,
2026-04-08 19:30:00+00:00,2200.1,2208.9,2200.1,2208.15,2208.15,14.9651,12,,,
2026-04-08 19:45:00+00:00,2208.15,2208.15,2208.15,2208.15,2208.15,0.0,0,,,
2026-04-08 20:00:00+00:00,2211.88,2215.89,2211.88,2215.89,2215.89,0.047,3,,,
2026-04-08 20:15:00+00:00,2215.99,2215.99,2214.1,2215.35,2215.35,4.6159,7,,,
2026-04-08 20:30:00+00:00,2207.53,2208.73,2206.37,2208.05,2208.05,42.8877,123,,,
2026-04-08 20:45:00+00:00,2208.05,2208.05,2208.05,2208.05,2208.05,0.0,0,,,
2026-04-08 21:00:00+00:00,2216.27,2217.39,2216.27,2217.39,2217.39,0.0174,2,,,
2026-04-08 21:15:00+00:00,2219.9,2221.4,2219.9,2221.4,2221.4,0.7727,5,,,
2026-04-08 21:30:00+00:00,2216.44,2216.71,2216.44,2216.71,2216.71,0.0247,2,,,
2026-04-08 21:45:00+00:00,2213.88,2214.23,2212.62,2214.08,2214.08,0.0967,22,,,
2026-04-08 22:00:00+00:00,2213.13,2213.13,2210.72,2210.72,2210.72,0.0899,8,,,
2026-04-08 22:15:00+00:00,2208.51,2208.51,2194.1,2194.1,2194.1,3.3117,16,,,
2026-04-08 22:30:00+00:00,2192.07,2199.85,2188.65,2199.71,2199.71,12.1755,8,,,
2026-04-08 22:45:00+00:00,2198.1,2198.1,2198.1,2198.1,2198.1,0.0395,3,,,
2026-04-08 23:00:00+00:00,2190.0,2192.34,2184.67,2192.34,2192.34,0.3653,8,,,
2026-04-08 23:15:00+00:00,2183.26,2184.73,2181.48,2183.65,2183.65,0.5805,8,,,
2026-04-08 23:30:00+00:00,2183.63,2183.63,2183.63,2183.63,2183.63,0.0459,1,,,
2026-04-08 23:45:00+00:00,2183.63,2183.63,2183.63,2183.63,2183.63,0.0,0,,,
2026-04-09 00:00:00+00:00,2193.16,2193.75,2191.31,2191.31,2191.31,0.0104,3,,,
2026-04-09 00:15:00+00:00,2188.57,2188.57,2188.57,2188.57,2188.57,0.2465,1,,,
2026-04-09 00:30:00+00:00,2185.83,2185.83,2179.77,2179.77,2179.77,0.506,4,,,
2026-04-09 00:45:00+00:00,2182.08,2183.35,2180.63,2183.35,2183.35,1.0715,6,,,
2026-04-09 01:00:00+00:00,2183.35,2183.35,2162.8,2169.79,2169.79,7.39,29,,,
2026-04-09 01:15:00+00:00,2168.1,2168.1,2167.86,2167.86,2167.86,0.2787,3,,,
2026-04-09 01:30:00+00:00,2168.67,2175.79,2168.2,2174.17,2174.17,2.9282,9,,,
2026-04-09 01:45:00+00:00,2172.0,2174.0,2172.0,2174.0,2174.0,1.4955,2,,,
2026-04-09 02:00:00+00:00,2179.8,2179.8,2175.0,2175.0,2175.0,0.3384,3,,,
2026-04-09 02:15:00+00:00,2181.48,2182.15,2181.48,2182.15,2182.15,0.0203,2,,,
2026-04-09 02:30:00+00:00,2182.15,2182.15,2182.15,2182.15,2182.15,0.0,0,,,
2026-04-09 02:45:00+00:00,2183.81,2183.81,2183.81,2183.81,2183.81,0.0191,1,,,
2026-04-09 03:00:00+00:00,2183.81,2183.81,2183.81,2183.81,2183.81,0.0,0,,,
2026-04-09 03:15:00+00:00,2183.81,2183.81,2183.81,2183.81,2183.81,0.0,0,,,
2026-04-09 03:30:00+00:00,2183.81,2183.81,2183.81,2183.81,2183.81,0.0,0,,,
2026-04-09 03:45:00+00:00,2183.81,2183.81,2183.81,2183.81,2183.81,0.0,0,,,
2026-04-09 04:00:00+00:00,2180.72,2180.72,2180.72,2180.72,2180.72,0.0033,1,,,
2026-04-09 04:15:00+00:00,2180.72,2180.72,2180.72,2180.72,2180.72,0.0,0,,,
2026-04-09 04:30:00+00:00,2180.72,2180.72,2180.72,2180.72,2180.72,0.0,0,,,
