time,station,t850,dpd850,t700,t500,z500s
2021-12-30 12:00:00+00:00,KOKX,1.8,1.5,-2.9,-16.1,5595.0
2021-12-31 12:00:00+00:00,KOKX,2.0,1.7,-5.9,-20.2,5562.0
2022-01-01 12:00:00+00:00,KOKX,7.2,0.0,-2.5,-16.3,5620.0
2022-01-02 12:00:00+00:00,KOKX,10.8,4.9,0.2,-10.9,5610.0
2022-01-03 12:00:00+00:00,KOKX,-4.3,9.0,-4.7,-16.5,5550.0
2022-01-04 12:00:00+00:00,KOKX,-5.7,12.0,-9.3,-28.1,5510.0
2022-01-05 12:00:00+00:00,KOKX,-0.1,0.4,-4.9,-20.9,5570.0
2022-01-06 12:00:00+00:00,KOKX,-3.3,13.0,-6.5,-24.1,5450.0
2022-01-07 12:00:00+00:00,KOKX,-5.7,0.5999999999999996,-12.1,-26.9,5350.0
2022-01-08 12:00:00+00:00,KOKX,-11.3,12.0,-15.3,-24.1,5450.0
2022-01-09 12:00:00+00:00,KOKX,1.4,10.0,-1.9,-16.3,5710.0
2022-01-10 12:00:00+00:00,KOKX,-12.3,2.0,-7.9,-23.3,5460.0
2022-01-11 12:00:00+00:00,KOKX,-21.1,0.3999999999999986,-24.3,-34.9,5290.0
2022-01-12 12:00:00+00:00,KOKX,-4.3,30.999999999999996,-7.9,-21.3,5550.0
2022-01-13 12:00:00+00:00,KOKX,-0.5,7.0,-10.5,-26.1,5490.0
2022-01-14 12:00:00+00:00,KOKX,1.0,13.0,-7.9,-22.7,5460.0
2022-01-15 12:00:00+00:00,KOKX,-5.9,38.0,-11.3,-25.1,5410.0
2022-01-16 12:00:00+00:00,KOKX,-9.9,39.0,-13.3,-23.3,5500.0
2022-01-17 12:00:00+00:00,KOKX,1.2,0.6,-6.1,-22.1,5320.0
2022-01-18 12:00:00+00:00,KOKX,-8.5,11.0,-13.3,-31.5,5260.0
2022-01-19 12:00:00+00:00,KOKX,-2.3,11.0,-7.3,-23.1,5530.0
2022-01-20 12:00:00+00:00,KOKX,-1.7,0.10000000000000009,-5.5,-21.1,5540.0
2022-01-21 12:00:00+00:00,KOKX,-10.3,18.0,-12.1,-25.5,5490.0
2022-01-22 12:00:00+00:00,KOKX,-10.3,29.999999999999996,-13.7,-26.7,5460.0
2022-01-23 12:00:00+00:00,KOKX,-7.3,4.8999999999999995,-11.1,-26.7,5390.0
2022-01-24 12:00:00+00:00,KOKX,-10.9,2.4000000000000004,-18.5,-28.3,5300.0
2022-01-25 12:00:00+00:00,KOKX,-2.7,2.3,-12.3,-26.5,5420.0
2022-01-26 12:00:00+00:00,KOKX,-13.1,18.0,-13.3,-27.3,5420.0
2022-01-27 12:00:00+00:00,KOKX,-10.7,32.0,-11.1,-25.5,5500.0
2022-01-28 12:00:00+00:00,KOKX,-7.1,3.5,-12.5,-25.7,5460.0
2022-01-29 12:00:00+00:00,KOKX,-7.3,1.2999999999999998,-11.3,-22.7,5330.0
2022-01-30 12:00:00+00:00,KOKX,-13.7,16.0,-19.1,-30.3,5240.0
2022-01-31 12:00:00+00:00,KOKX,-11.7,5.0,-18.5,-28.1,5410.0
2022-02-01 12:00:00+00:00,KOKX,-7.3,10.0,-10.7,-26.7,5540.0
2022-02-02 12:00:00+00:00,KOKX,2.2,35.0,-4.5,-18.9,5700.0
2022-02-03 12:00:00+00:00,KOKX,3.4,1.1,-3.3,-16.3,5700.0
2022-02-04 12:00:00+00:00,KOKX,8.4,0.20000000000000107,2.4,-13.7,5700.0
2022-02-05 12:00:00+00:00,KOKX,-8.7,2.200000000000001,-14.5,-19.9,5410.0
2022-02-06 12:00:00+00:00,KOKX,-10.7,35.0,-9.5,-19.9,5590.0
2022-02-07 12:00:00+00:00,KOKX,-2.5,0.0,-7.3,-21.9,5600.0
2022-02-08 12:00:00+00:00,KOKX,0.0,0.1,-6.3,-21.1,5520.0
2022-02-09 12:00:00+00:00,KOKX,-2.9,7.0,-4.9,-20.5,5550.0
2022-02-10 12:00:00+00:00,KOKX,-0.5,4.9,-10.3,-28.5,5430.0
2022-02-11 12:00:00+00:00,KOKX,-2.1,14.000000000000002,-13.1,-23.7,5470.0
2022-02-12 12:00:00+00:00,KOKX,7.0,13.0,-6.9,-20.3,5550.0
2022-02-13 12:00:00+00:00,KOKX,-4.3,1.4000000000000004,-7.3,-22.1,5520.0
2022-02-14 12:00:00+00:00,KOKX,-15.1,13.000000000000002,-25.3,-28.9,5240.0
2022-02-15 12:00:00+00:00,KOKX,-17.7,19.000000000000004,-15.7,-27.9,5400.0
2022-02-16 12:00:00+00:00,KOKX,-6.3,23.0,-6.9,-23.9,5650.0
2022-02-17 12:00:00+00:00,KOKX,3.2,1.0,-3.3,-19.1,5700.0
2022-02-18 12:00:00+00:00,KOKX,10.6,0.0,2.2,-15.1,5560.0
2022-02-19 12:00:00+00:00,KOKX,-6.7,37.0,-12.3,-24.1,5440.0
2022-02-20 12:00:00+00:00,KOKX,-9.5,40.0,-8.1,-22.1,5540.0
2022-02-21 12:00:00+00:00,KOKX,2.0,14.0,-7.7,-21.1,5630.0
2022-02-22 12:00:00+00:00,KOKX,3.2,8.0,-3.9,-18.7,5700.0
2022-02-23 12:00:00+00:00,KOKX,8.8,1.5000000000000009,-0.9,-18.1,5680.0
2022-02-24 12:00:00+00:00,KOKX,0.4,26.0,-3.3,-19.7,5640.0
2022-02-25 12:00:00+00:00,KOKX,3.8,0.0,0.4,-15.1,5660.0
2022-02-26 12:00:00+00:00,KOKX,-8.9,9.999999999999998,-8.3,-20.5,5560.0
2022-02-27 12:00:00+00:00,KOKX,-6.7,26.000000000000004,-9.9,-23.1,5460.0
2022-02-28 12:00:00+00:00,KOKX,-15.1,6.000000000000002,-18.5,-20.9,5370.0
2022-03-01 12:00:00+00:00,KOKX,-9.9,10.999999999999998,-12.7,-24.7,5490.0
2022-03-02 12:00:00+00:00,KOKX,-4.1,4.4,-9.5,-27.5,5450.0
2022-04-20 12:00:00+00:00,KOKX,-6.2,3.2,-12.7,-21.7,5498.0
2022-04-21 12:00:00+00:00,KOKX,1.6,24.0,0.2,-15.9,5790.0
2022-04-22 12:00:00+00:00,KOKX,3.6,9.0,-0.7,-16.5,5740.0
2022-04-23 12:00:00+00:00,KOKX,3.8,32.0,-1.9,-15.5,5740.0
2022-04-24 12:00:00+00:00,KOKX,10.4,4.2,0.4,-14.3,5760.0
2022-04-25 12:00:00+00:00,KOKX,12.0,3.4000000000000004,1.6,-12.5,5790.0
2022-04-26 12:00:00+00:00,KOKX,9.2,0.0,2.2,-12.5,5780.0
2022-04-27 12:00:00+00:00,KOKX,0.2,3.4000000000000004,0.0,-17.5,5590.0
2022-04-28 12:00:00+00:00,KOKX,-1.7,12.0,-12.3,-24.1,5440.0
2022-04-29 12:00:00+00:00,KOKX,-3.7,25.0,-11.3,-26.7,5450.0
2022-04-30 12:00:00+00:00,KOKX,-2.5,12.0,-6.3,-24.7,5540.0
2022-05-01 12:00:00+00:00,KOKX,2.0,10.0,-2.7,-17.1,5650.0
2022-05-02 12:00:00+00:00,KOKX,8.2,0.0,-0.3,-16.7,5700.0
2022-05-03 12:00:00+00:00,KOKX,7.2,6.0,-1.1,-15.9,5710.0
2022-05-26 12:00:00+00:00,KOKX,9.4,24.0,5.8,-10.9,5860.0
2022-05-27 12:00:00+00:00,KOKX,13.2,5.999999999999999,7.6,-10.9,5820.0
2022-07-02 12:00:00+00:00,KOKX,17.8,5.0,6.0,-9.5,5820.0
2022-07-11 12:00:00+00:00,KOKX,11.8,7.000000000000001,4.8,-9.1,5800.0
2022-07-12 12:00:00+00:00,KOKX,15.2,7.0,8.4,-7.1,5820.0
2022-07-14 12:00:00+00:00,KOKX,15.6,4.9,3.4,-10.3,5790.0
2022-07-21 12:00:00+00:00,KOKX,18.0,4.0,10.4,-6.5,5820.0
2022-07-23 12:00:00+00:00,KOKX,18.0,7.0,5.8,-7.5,5870.0
2022-07-24 12:00:00+00:00,KOKX,19.4,12.999999999999998,8.0,-7.1,5880.0
2022-07-25 12:00:00+00:00,KOKX,20.0,8.0,8.0,-6.1,5870.0
2022-07-26 12:00:00+00:00,KOKX,15.0,6.0,8.8,-7.9,5850.0
2022-07-29 12:00:00+00:00,KOKX,15.6,7.0,7.2,-6.7,5840.0
2022-07-30 12:00:00+00:00,KOKX,13.2,3.0,5.2,-6.1,5820.0
2022-07-31 12:00:00+00:00,KOKX,13.6,6.0,7.8,-7.5,5890.0
2022-08-01 12:00:00+00:00,KOKX,13.0,0.3000000000000007,6.8,-8.3,5840.0
2022-08-02 12:00:00+00:00,KOKX,15.0,2.8000000000000007,8.4,-7.5,5810.0
2022-08-03 12:00:00+00:00,KOKX,15.6,2.9000000000000004,8.0,-6.5,5860.0
2022-08-04 12:00:00+00:00,KOKX,16.8,13.0,8.0,-5.3,5900.0
2022-08-05 12:00:00+00:00,KOKX,18.2,8.0,5.2,-8.9,5890.0
2022-08-06 12:00:00+00:00,KOKX,17.8,5.0,7.6,-8.1,5940.0
2022-08-07 12:00:00+00:00,KOKX,17.4,4.699999999999999,7.8,-7.3,5940.0
2022-08-08 12:00:00+00:00,KOKX,17.4,2.6999999999999993,8.4,-6.3,5910.0
2022-08-09 12:00:00+00:00,KOKX,19.2,6.0,9.8,-4.7,5900.0
2022-08-10 12:00:00+00:00,KOKX,17.2,1.6999999999999993,10.0,-5.3,5910.0
2022-08-11 12:00:00+00:00,KOKX,14.4,3.4000000000000004,6.8,-7.5,5830.0
2022-08-12 12:00:00+00:00,KOKX,13.8,8.0,2.0,-11.7,5750.0
2022-08-13 12:00:00+00:00,KOKX,9.0,7.0,1.0,-15.9,5730.0
2022-08-14 12:00:00+00:00,KOKX,9.4,7.0,3.4,-13.1,5770.0
2022-08-15 12:00:00+00:00,KOKX,11.2,6.999999999999999,2.4,-11.3,5750.0
2022-08-16 12:00:00+00:00,KOKX,11.6,11.0,2.4,-11.7,5760.0
2022-08-17 12:00:00+00:00,KOKX,8.8,1.6000000000000005,0.4,-13.9,5730.0
2022-08-18 12:00:00+00:00,KOKX,11.2,6.999999999999999,1.2,-12.9,5720.0
2022-08-19 12:00:00+00:00,KOKX,13.8,9.0,2.2,-12.9,5800.0
2022-08-20 12:00:00+00:00,KOKX,15.2,6.0,2.4,-10.7,5860.0
2022-08-21 12:00:00+00:00,KOKX,15.4,15.0,6.0,-8.9,5860.0
2022-08-22 12:00:00+00:00,KOKX,15.6,5.0,4.8,-9.5,5820.0
2022-08-23 12:00:00+00:00,KOKX,15.8,3.6000000000000014,4.2,-9.7,5770.0
2022-08-24 12:00:00+00:00,KOKX,16.6,10.000000000000002,5.0,-10.7,5810.0
2022-08-25 12:00:00+00:00,KOKX,14.6,6.0,6.6,-10.7,5830.0
2022-08-26 12:00:00+00:00,KOKX,15.4,6.0,4.8,-11.1,5820.0
2022-08-27 12:00:00+00:00,KOKX,15.8,3.5,6.0,-10.1,5820.0
2022-08-29 12:00:00+00:00,KOKX,16.0,5.0,8.2,-5.9,5900.0
2022-08-30 12:00:00+00:00,KOKX,17.4,11.999999999999998,7.2,-6.5,5870.0
2022-08-31 12:00:00+00:00,KOKX,14.8,5.0,6.0,-9.5,5770.0
2022-09-01 12:00:00+00:00,KOKX,13.4,8.0,3.4,-7.5,5790.0
2022-09-02 12:00:00+00:00,KOKX,15.0,49.0,9.4,-8.3,5880.0
2022-09-03 12:00:00+00:00,KOKX,12.8,12.0,8.4,-9.3,5900.0
2022-09-04 12:00:00+00:00,KOKX,14.2,1.799999999999999,9.0,-9.3,5880.0
2022-09-05 12:00:00+00:00,KOKX,15.0,2.0999999999999996,5.2,-8.1,5860.0
2022-09-06 12:00:00+00:00,KOKX,13.6,0.5999999999999996,5.4,-7.7,5830.0
2022-09-07 12:00:00+00:00,KOKX,11.4,1.4000000000000004,4.6,-9.7,5790.0
2022-09-08 12:00:00+00:00,KOKX,12.8,7.000000000000001,3.8,-10.5,5760.0
2022-09-09 12:00:00+00:00,KOKX,12.2,11.0,7.6,-10.7,5810.0
2022-09-10 12:00:00+00:00,KOKX,13.6,15.0,8.8,-6.1,5910.0
2022-09-11 12:00:00+00:00,KOKX,15.0,14.0,8.8,-7.1,5900.0
2022-09-12 12:00:00+00:00,KOKX,15.4,1.200000000000001,7.0,-7.3,5810.0
2022-09-13 12:00:00+00:00,KOKX,14.4,1.200000000000001,5.4,-7.1,5770.0
2022-09-14 12:00:00+00:00,KOKX,10.9,9.3,7.6,-9.3,5773.0
2022-09-15 12:00:00+00:00,KOKX,13.8,49.0,3.8,-9.7,5800.0
2022-09-16 12:00:00+00:00,KOKX,12.4,49.0,6.4,-9.9,5840.0
2022-09-17 12:00:00+00:00,KOKX,11.0,2.1999999999999993,5.0,-10.7,5840.0
2022-09-18 12:00:00+00:00,KOKX,13.6,4.9,5.0,-10.3,5830.0
2022-09-19 12:00:00+00:00,KOKX,14.0,5.0,4.8,-9.3,5800.0
2022-09-20 12:00:00+00:00,KOKX,12.2,4.699999999999999,3.4,-12.1,5730.0
2022-09-21 12:00:00+00:00,KOKX,12.2,5.999999999999999,5.0,-11.1,5760.0
2022-09-22 12:00:00+00:00,KOKX,16.6,4.700000000000001,5.4,-9.7,5740.0
2022-09-23 12:00:00+00:00,KOKX,2.0,8.0,-2.1,-20.7,5550.0
2022-09-24 12:00:00+00:00,KOKX,9.4,23.0,0.2,-12.7,5690.0
2022-09-25 12:00:00+00:00,KOKX,7.4,8.0,1.2,-13.7,5660.0
2022-09-26 12:00:00+00:00,KOKX,9.4,6.0,0.2,-15.7,5620.0
2022-09-27 12:00:00+00:00,KOKX,7.8,12.0,-1.9,-16.7,5610.0
2022-09-28 12:00:00+00:00,KOKX,5.4,9.0,-4.3,-14.9,5620.0
2022-09-29 12:00:00+00:00,KOKX,5.0,3.7,-3.3,-19.7,5710.0
2022-09-30 12:00:00+00:00,KOKX,7.4,29.0,4.4,-11.3,5810.0
2022-10-01 12:00:00+00:00,KOKX,12.2,0.0,4.2,-8.7,5810.0
2022-10-02 12:00:00+00:00,KOKX,10.6,0.0,3.4,-11.1,5750.0
2022-10-03 12:00:00+00:00,KOKX,9.2,49.0,0.0,-13.9,5730.0
2022-10-04 12:00:00+00:00,KOKX,11.0,0.0,3.2,-12.7,5740.0
2022-10-05 12:00:00+00:00,KOKX,11.2,0.0,1.0,-15.1,5690.0
2022-10-06 12:00:00+00:00,KOKX,11.2,4.999999999999999,1.6,-12.3,5720.0
2022-10-07 12:00:00+00:00,KOKX,10.4,7.0,0.8,-16.7,5690.0
2022-10-08 12:00:00+00:00,KOKX,0.6,3.9,-2.9,-17.9,5640.0
2022-10-09 12:00:00+00:00,KOKX,-0.7,4.8999999999999995,-1.1,-17.9,5650.0
2022-10-10 12:00:00+00:00,KOKX,3.6,6.0,-6.7,-20.5,5640.0
2022-10-11 12:00:00+00:00,KOKX,5.0,11.0,-2.1,-16.7,5720.0
2022-10-12 12:00:00+00:00,KOKX,6.6,8.0,1.8,-14.3,5780.0
2022-10-13 12:00:00+00:00,KOKX,10.2,4.299999999999999,1.4,-13.1,5730.0
2022-10-14 12:00:00+00:00,KOKX,12.6,2.0999999999999996,4.4,-11.1,5720.0
2022-10-15 12:00:00+00:00,KOKX,5.0,11.0,2.2,-12.9,5720.0
2022-10-16 12:00:00+00:00,KOKX,9.8,12.0,-1.5,-16.5,5670.0
2022-10-17 12:00:00+00:00,KOKX,7.2,8.0,-2.7,-17.7,5580.0
2022-10-18 12:00:00+00:00,KOKX,5.2,2.2,-2.3,-16.1,5530.0
2022-10-19 12:00:00+00:00,KOKX,-3.1,6.0,-9.5,-16.7,5490.0
2022-10-20 12:00:00+00:00,KOKX,-1.9,6.0,-5.7,-21.5,5540.0
2022-10-21 12:00:00+00:00,KOKX,2.4,13.0,-1.1,-16.7,5650.0
2022-10-22 12:00:00+00:00,KOKX,7.0,14.0,1.8,-15.1,5760.0
2022-10-23 12:00:00+00:00,KOKX,11.2,4.799999999999999,2.8,-11.7,5830.0
2022-10-24 12:00:00+00:00,KOKX,13.4,0.20000000000000107,4.2,-11.5,5840.0
2022-10-25 12:00:00+00:00,KOKX,11.8,2.1000000000000014,5.0,-10.3,5850.0
2022-10-26 12:00:00+00:00,KOKX,13.0,1.0,6.2,-12.1,5760.0
2022-10-27 12:00:00+00:00,KOKX,8.0,6.0,4.4,-10.1,5730.0
2022-10-28 12:00:00+00:00,KOKX,6.4,37.0,1.0,-14.5,5800.0
2022-10-29 12:00:00+00:00,KOKX,8.4,49.0,0.2,-17.9,5780.0
2022-10-30 12:00:00+00:00,KOKX,11.2,49.0,1.0,-11.7,5800.0
2022-10-31 12:00:00+00:00,KOKX,10.4,19.0,3.4,-13.5,5760.0
2022-11-01 12:00:00+00:00,KOKX,10.0,0.40000000000000036,1.6,-14.1,5720.0
2022-11-02 12:00:00+00:00,KOKX,11.0,37.0,3.0,-13.3,5800.0
2022-11-03 12:00:00+00:00,KOKX,8.2,33.0,1.0,-15.7,5800.0
2022-11-04 12:00:00+00:00,KOKX,10.6,45.0,3.4,-14.9,5820.0
2022-11-05 12:00:00+00:00,KOKX,10.6,2.8999999999999995,5.6,-9.7,5870.0
2022-11-06 12:00:00+00:00,KOKX,9.8,2.8000000000000007,6.2,-9.1,5860.0
2022-11-07 12:00:00+00:00,KOKX,13.0,0.8000000000000007,2.6,-8.9,5840.0
2022-11-08 12:00:00+00:00,KOKX,5.2,27.0,5.6,-11.1,5800.0
2022-11-09 12:00:00+00:00,KOKX,7.8,49.0,0.2,-12.9,5830.0
2022-11-10 12:00:00+00:00,KOKX,11.0,46.0,1.6,-12.3,5850.0
2022-11-11 12:00:00+00:00,KOKX,9.2,1.9999999999999991,5.4,-10.3,5820.0
2022-11-12 12:00:00+00:00,KOKX,13.8,0.8000000000000007,6.6,-8.5,5670.0
2022-11-13 12:00:00+00:00,KOKX,8.6,2.3,-0.9,-13.9,5620.0
2022-11-14 12:00:00+00:00,KOKX,-4.9,7.0,-1.9,-18.9,5610.0
2022-11-15 12:00:00+00:00,KOKX,-7.1,1.8000000000000007,-1.7,-18.3,5700.0
2022-11-16 12:00:00+00:00,KOKX,8.0,0.20000000000000018,2.0,-14.7,5650.0
2022-11-17 12:00:00+00:00,KOKX,-5.9,5.0,-14.1,-22.7,5410.0
2022-11-18 12:00:00+00:00,KOKX,-8.9,4.9,-14.9,-27.5,5400.0
2022-11-19 12:00:00+00:00,KOKX,-8.3,12.0,-14.1,-28.7,5430.0
2022-11-20 12:00:00+00:00,KOKX,-10.5,7.0,-18.9,-27.3,5360.0
2022-11-21 12:00:00+00:00,KOKX,-6.7,12.0,-9.1,-24.9,5540.0
2022-11-22 12:00:00+00:00,KOKX,1.2,16.0,-5.3,-21.7,5630.0
2022-11-23 12:00:00+00:00,KOKX,0.8,17.0,-6.3,-22.3,5590.0
2022-11-24 12:00:00+00:00,KOKX,-0.7,9.0,-5.9,-20.9,5650.0
2022-11-25 12:00:00+00:00,KOKX,3.8,17.0,-3.3,-18.1,5610.0
2022-11-26 12:00:00+00:00,KOKX,-5.7,4.1000000000000005,-0.9,-17.1,5580.0
2022-11-27 12:00:00+00:00,KOKX,8.2,17.0,3.8,-12.9,5700.0
2022-11-28 12:00:00+00:00,KOKX,5.2,5.0,0.4,-13.9,5530.0
2022-11-29 12:00:00+00:00,KOKX,1.6,28.0,-2.3,-19.1,5620.0
2022-11-30 12:00:00+00:00,KOKX,2.8,1.5999999999999999,-0.1,-14.5,5680.0
2022-12-01 12:00:00+00:00,KOKX,-9.7,5.0,-15.3,-31.5,5360.0
2022-12-02 12:00:00+00:00,KOKX,-1.1,32.0,-4.9,-21.3,5670.0
2022-12-03 12:00:00+00:00,KOKX,5.0,1.0,-2.1,-16.1,5720.0
2022-12-04 12:00:00+00:00,KOKX,2.0,33.0,-6.3,-25.9,5550.0
2022-12-05 12:00:00+00:00,KOKX,-0.7,21.0,-6.9,-22.7,5580.0
2022-12-06 12:00:00+00:00,KOKX,2.2,4.300000000000001,-3.5,-17.3,5700.0
2022-12-07 12:00:00+00:00,KOKX,9.0,0.1999999999999993,0.4,-16.7,5760.0
2022-12-08 12:00:00+00:00,KOKX,5.8,22.0,-1.1,-19.9,5670.0
2022-12-09 12:00:00+00:00,KOKX,-2.5,16.0,-4.7,-23.3,5580.0
2022-12-10 12:00:00+00:00,KOKX,0.8,35.0,-5.1,-23.3,5600.0
2022-12-11 12:00:00+00:00,KOKX,-4.7,2.0,-6.9,-21.5,5580.0
2022-12-12 12:00:00+00:00,KOKX,-6.1,1.8000000000000007,-14.7,-27.9,5410.0
2022-12-13 12:00:00+00:00,KOKX,-3.5,20.0,-13.1,-28.1,5480.0
2022-12-14 12:00:00+00:00,KOKX,-10.7,10.0,-8.7,-22.5,5460.0
2022-12-15 12:00:00+00:00,KOKX,-1.1,7.0,-2.3,-16.7,5630.0
2022-12-16 12:00:00+00:00,KOKX,1.4,0.7999999999999999,-1.3,-21.3,5510.0
2022-12-17 12:00:00+00:00,KOKX,-5.5,1.7000000000000002,-11.1,-22.9,5350.0
2022-12-18 12:00:00+00:00,KOKX,-9.1,6.0,-13.9,-28.1,5350.0
2022-12-19 12:00:00+00:00,KOKX,-7.9,8.0,-18.7,-32.3,5360.0
2022-12-20 12:00:00+00:00,KOKX,-5.7,15.0,-10.5,-24.7,5510.0
2022-12-21 12:00:00+00:00,KOKX,-3.1,18.0,-11.3,-24.1,5570.0
2022-12-22 12:00:00+00:00,KOKX,-2.3,11.0,-7.7,-23.3,5610.0
2022-12-23 12:00:00+00:00,KOKX,8.6,1.5,1.2,-16.1,5500.0
2022-12-24 12:00:00+00:00,KOKX,-14.9,6.999999999999998,-18.3,-32.5,5190.0
2022-12-25 12:00:00+00:00,KOKX,-11.9,4.999999999999998,-15.7,-25.7,5300.0
2022-12-26 12:00:00+00:00,KOKX,-9.1,11.000000000000002,-12.5,-21.3,5450.0
2022-12-27 12:00:00+00:00,KOKX,-8.7,3.200000000000001,-8.5,-26.1,5490.0
2022-12-28 12:00:00+00:00,KOKX,-5.1,3.5999999999999996,-4.1,-19.7,5610.0
2022-12-29 12:00:00+00:00,KOKX,8.8,49.0,1.6,-12.1,5780.0
2022-12-30 12:00:00+00:00,KOKX,6.6,4.1,4.2,-16.1,5800.0
2022-12-31 12:00:00+00:00,KOKX,6.8,2.2,2.0,-15.3,5750.0
2023-01-01 12:00:00+00:00,KOKX,,,,,
2023-01-02 12:00:00+00:00,KOKX,3.4,18.0,-2.9,-20.1,5620.0
2023-01-03 12:00:00+00:00,KOKX,7.6,1.8999999999999995,-2.7,-15.3,5700.0
2023-01-04 12:00:00+00:00,KOKX,12.4,6.0,1.4,-13.3,5700.0
2023-01-05 12:00:00+00:00,KOKX,6.8,9.0,1.6,-16.5,5650.0
2023-01-06 12:00:00+00:00,KOKX,-0.7,1.0,-10.9,-25.3,5470.0
2023-01-07 12:00:00+00:00,KOKX,-6.5,2.0,-12.7,-27.9,5450.0
2023-01-08 12:00:00+00:00,KOKX,-2.7,20.0,-10.7,-21.7,5550.0
2023-01-09 12:00:00+00:00,KOKX,-2.9,1.1,-8.5,-27.9,5460.0
2023-01-10 12:00:00+00:00,KOKX,-8.7,2.1000000000000014,-6.7,-23.3,5490.0
2023-01-11 12:00:00+00:00,KOKX,-10.5,1.8000000000000007,-8.3,-24.7,5510.0
2023-01-12 12:00:00+00:00,KOKX,-2.1,5.0,-7.9,-22.3,5570.0
2023-01-13 12:00:00+00:00,KOKX,6.6,4.3,-1.9,-17.9,5530.0
2023-01-14 12:00:00+00:00,KOKX,-0.5,0.0,-8.1,-24.5,5430.0
2023-01-15 12:00:00+00:00,KOKX,-0.5,0.30000000000000004,-4.7,-22.1,5480.0
2023-01-16 12:00:00+00:00,KOKX,-0.7,2.0,-4.9,-22.7,5490.0
2023-01-17 12:00:00+00:00,KOKX,6.4,44.0,-1.1,-17.5,5550.0
2023-01-18 12:00:00+00:00,KOKX,2.4,3.5,-6.7,-22.5,5460.0
2023-01-19 12:00:00+00:00,KOKX,2.6,7.0,-1.5,-16.3,5620.0
2023-01-20 12:00:00+00:00,KOKX,0.2,5.0,-9.3,-22.7,5400.0
2023-01-21 12:00:00+00:00,KOKX,-8.3,2.8999999999999986,-12.7,-26.9,5420.0
2023-01-22 12:00:00+00:00,KOKX,-3.5,13.0,-5.5,-22.9,5560.0
2023-01-23 12:00:00+00:00,KOKX,6.2,0.5,-1.7,-17.1,5490.0
2023-01-24 12:00:00+00:00,KOKX,-1.7,21.0,-4.9,-23.7,5520.0
2023-01-25 12:00:00+00:00,KOKX,-1.9,32.0,-3.7,-17.5,5620.0
2023-01-26 12:00:00+00:00,KOKX,4.0,4.3,-4.7,-16.3,5440.0
2023-01-27 12:00:00+00:00,KOKX,-7.7,6.999999999999999,-17.7,-28.7,5390.0
2023-01-28 12:00:00+00:00,KOKX,-4.3,6.000000000000001,-14.1,-30.1,5470.0
2023-01-29 12:00:00+00:00,KOKX,-0.5,6.0,-8.1,-21.5,5610.0
2023-01-30 12:00:00+00:00,KOKX,1.0,5.0,-5.7,-19.3,5620.0
2023-01-31 12:00:00+00:00,KOKX,1.4,0.0,-6.3,-22.1,5560.0
2023-02-01 12:00:00+00:00,KOKX,-9.9,1.6999999999999993,-7.5,-23.3,5500.0
2023-02-02 12:00:00+00:00,KOKX,-9.7,12.0,-11.7,-24.9,5480.0
2023-02-03 12:00:00+00:00,KOKX,-11.1,4.200000000000001,-21.7,-24.9,5311.0
2023-02-04 12:00:00+00:00,KOKX,-21.3,21.999999999999996,-19.1,-30.7,5340.0
2023-02-05 12:00:00+00:00,KOKX,-3.1,8.0,-6.3,-22.5,5576.0
2023-02-06 12:00:00+00:00,KOKX,0.6,6.0,-7.3,-25.3,5513.0
2023-02-07 12:00:00+00:00,KOKX,1.4,31.0,-3.5,-21.9,5626.0
2023-02-08 12:00:00+00:00,KOKX,2.2,8.0,-3.5,-22.9,5578.0
2023-02-09 12:00:00+00:00,KOKX,5.0,32.0,-2.7,-17.3,5689.0
2023-02-10 12:00:00+00:00,KOKX,8.8,10.0,1.8,-16.7,5622.0
2023-02-11 12:00:00+00:00,KOKX,-10.1,4.1,-10.1,-20.9,5460.0
2023-02-12 12:00:00+00:00,KOKX,1.8,28.0,-4.3,-18.3,5621.0
2023-02-13 12:00:00+00:00,KOKX,2.4,1.4,-2.5,-18.3,5493.0
2023-02-14 12:00:00+00:00,KOKX,-6.7,4.1000000000000005,-10.5,-26.1,5425.0
2023-02-15 12:00:00+00:00,KOKX,4.6,44.0,-2.7,-16.3,5676.0
2023-02-16 12:00:00+00:00,KOKX,8.0,11.0,0.0,-18.7,5687.0
2023-02-17 12:00:00+00:00,KOKX,12.2,4.999999999999999,4.2,-16.7,5653.0
2023-02-18 12:00:00+00:00,KOKX,-6.9,9.999999999999998,-7.5,-24.9,5497.0
2023-02-19 12:00:00+00:00,KOKX,0.2,17.0,-5.3,-24.3,5638.0
2023-02-20 12:00:00+00:00,KOKX,3.8,12.0,-2.5,-20.7,5555.0
2023-02-21 12:00:00+00:00,KOKX,-0.5,0.8999999999999999,-7.9,-25.9,5396.0
2023-02-22 12:00:00+00:00,KOKX,-2.5,29.0,-5.9,-19.9,5537.0
2023-02-23 12:00:00+00:00,KOKX,10.2,0.7999999999999989,1.4,-11.9,5653.0
2023-02-24 12:00:00+00:00,KOKX,1.6,6.0,-1.7,-14.1,5596.0
2023-02-25 12:00:00+00:00,KOKX,-5.9,21.0,-11.1,-23.9,5522.0
2023-02-26 12:00:00+00:00,KOKX,-6.7,4.999999999999999,-13.5,-27.9,5396.0
2023-02-27 12:00:00+00:00,KOKX,-9.7,7.0,-8.1,-20.9,5457.0
2023-02-28 12:00:00+00:00,KOKX,-2.3,0.6000000000000001,-5.3,-17.3,5444.0
