time,open,high,low,close,vwap,volume,count,tb,tq,qv
2026-06-19 14:02:00+00:00,63149.41,63149.41,63149.41,63149.41,63149.41,0.00398,2,0.00398,251.3346518,251.3346518
2026-06-19 14:03:00+00:00,63207.43,63207.43,63180.76,63180.76,63180.76,0.00257,2,0.00011,6.9498836,162.4401614
2026-06-19 14:04:00+00:00,63183.53,63183.53,63183.53,63183.53,63183.53,0.00249,1,0.0,0.0,157.3269897
2026-06-19 14:05:00+00:00,63183.53,63183.53,63183.53,63183.53,63183.53,0.0,0,0.0,0.0,0.0
2026-06-19 14:06:00+00:00,63101.95,63101.95,63058.19,63058.19,63058.19,0.00326,6,0.0,0.0,205.6479754
2026-06-19 14:07:00+00:00,63058.19,63058.19,63058.19,63058.19,63058.19,0.0,0,0.0,0.0,0.0
2026-06-19 14:08:00+00:00,63068.66,63087.13,63068.66,63087.13,63087.13,0.04108,6,0.04108,2591.4273488,2591.4273488
2026-06-19 14:09:00+00:00,63087.13,63087.13,63087.13,63087.13,63087.13,0.0,0,0.0,0.0,0.0
2026-06-19 14:10:00+00:00,63026.84,63026.84,63026.84,63026.84,63026.84,0.00248,1,0.0,0.0,156.3065632
2026-06-19 14:11:00+00:00,63026.84,63026.84,63026.84,63026.84,63026.84,0.0,0,0.0,0.0,0.0
2026-06-19 14:12:00+00:00,63012.59,63024.36,63012.59,63024.36,63024.36,0.0032,2,0.00257,161.9423563,201.6477031
2026-06-19 14:13:00+00:00,63024.36,63024.36,63024.36,63024.36,63024.36,0.0,0,0.0,0.0,0.0
2026-06-19 14:14:00+00:00,63024.36,63024.36,63024.36,63024.36,63024.36,0.0,0,0.0,0.0,0.0
2026-06-19 14:15:00+00:00,63065.1,63065.1,63065.1,63065.1,63065.1,0.00166,1,0.00166,104.688066,104.688066
2026-06-19 14:16:00+00:00,63065.1,63065.1,63065.1,63065.1,63065.1,0.0,0,0.0,0.0,0.0
2026-06-19 14:17:00+00:00,63017.08,63017.08,63017.08,63017.08,63017.08,0.00248,1,0.0,0.0,156.2823584
2026-06-19 14:18:00+00:00,63017.08,63017.08,63017.08,63017.08,63017.08,0.0,0,0.0,0.0,0.0
2026-06-19 14:19:00+00:00,63026.84,63026.84,63026.84,63026.84,63026.84,0.00293,2,0.00293,184.6686412,184.6686412
2026-06-19 14:20:00+00:00,63026.84,63026.84,63026.84,63026.84,63026.84,0.0,0,0.0,0.0,0.0
2026-06-19 14:21:00+00:00,63026.84,63026.84,63026.84,63026.84,63026.84,0.0,0,0.0,0.0,0.0
2026-06-19 14:22:00+00:00,63014.51,63014.51,63014.51,63014.51,63014.51,0.00271,1,0.00271,170.7693221,170.7693221
2026-06-19 14:23:00+00:00,63000.0,63000.0,62986.51,62986.51,62986.51,9e-05,2,0.0,0.0,5.6694604
2026-06-19 14:24:00+00:00,62986.51,62986.51,62986.51,62986.51,62986.51,0.0,0,0.0,0.0,0.0
2026-06-19 14:25:00+00:00,62986.51,62986.51,62986.51,62986.51,62986.51,0.0,0,0.0,0.0,0.0
2026-06-19 14:26:00+00:00,63148.48,63206.81,63148.48,63206.81,63206.81,0.03204,4,0.03177,2007.6222561,2024.6751699
2026-06-19 14:27:00+00:00,63206.81,63206.81,63206.81,63206.81,63206.81,0.0,0,0.0,0.0,0.0
2026-06-19 14:28:00+00:00,63224.77,63224.77,63224.77,63224.77,63224.77,0.00169,1,0.00169,106.8498613,106.8498613
2026-06-19 14:29:00+00:00,63224.77,63224.77,63224.77,63224.77,63224.77,0.0,0,0.0,0.0,0.0
2026-06-19 14:30:00+00:00,63224.77,63224.77,63224.77,63224.77,63224.77,0.0,0,0.0,0.0,0.0
2026-06-19 14:31:00+00:00,63211.38,63211.38,63197.99,63197.99,63197.99,0.00065,2,0.0,0.0,41.0831122
2026-06-19 14:32:00+00:00,63197.99,63197.99,63197.99,63197.99,63197.99,0.0,0,0.0,0.0,0.0
2026-06-19 14:33:00+00:00,63197.99,63197.99,63197.99,63197.99,63197.99,0.0,0,0.0,0.0,0.0
2026-06-19 14:34:00+00:00,63197.99,63197.99,63197.99,63197.99,63197.99,0.0,0,0.0,0.0,0.0
2026-06-19 14:35:00+00:00,63254.85,63254.85,63254.85,63254.85,63254.85,0.00027,1,0.00027,17.0788095,17.0788095
2026-06-19 14:36:00+00:00,63266.19,63337.11,63266.19,63337.11,63337.11,0.00237,10,0.00237,150.0108533,150.0108533
2026-06-19 14:37:00+00:00,63348.49,63348.49,63316.56,63316.56,63316.56,0.00741,6,0.00659,417.4518613,469.3811915
2026-06-19 14:38:00+00:00,63305.24,63327.06,63305.24,63327.06,63327.06,0.03457,11,0.03209,2031.5184316,2188.5695404
2026-06-19 14:39:00+00:00,63299.2,63299.2,63299.2,63299.2,63299.2,0.0051,2,0.0,0.0,322.82592
2026-06-19 14:40:00+00:00,63299.2,63299.2,63299.2,63299.2,63299.2,0.0,0,0.0,0.0,0.0
2026-06-19 14:41:00+00:00,63303.95,63304.64,63296.18,63296.18,63296.18,0.0338,4,0.00223,141.1650326,2139.6705255
2026-06-19 14:42:00+00:00,63296.18,63296.18,63296.18,63296.18,63296.18,0.0,0,0.0,0.0,0.0
2026-06-19 14:43:00+00:00,63266.78,63266.78,63266.78,63266.78,63266.78,0.00177,1,0.00177,111.9822006,111.9822006
2026-06-19 14:44:00+00:00,63266.78,63266.78,63266.78,63266.78,63266.78,0.0,0,0.0,0.0,0.0
2026-06-19 14:45:00+00:00,63266.78,63266.78,63266.78,63266.78,63266.78,0.0,0,0.0,0.0,0.0
2026-06-19 14:46:00+00:00,63284.25,63284.25,63245.78,63245.78,63245.78,0.00177,5,4e-05,2.5298312,111.9873147
2026-06-19 14:47:00+00:00,63236.36,63236.36,63236.36,63236.36,63236.36,0.00248,1,0.0,0.0,156.8261728
2026-06-19 14:48:00+00:00,63301.87,63301.87,63301.87,63301.87,63301.87,0.00016,1,0.00016,10.1282992,10.1282992
2026-06-19 14:49:00+00:00,63303.86,63303.86,63271.67,63271.67,63271.67,0.00497,2,0.0,0.0,314.540353
2026-06-19 14:50:00+00:00,63264.6,63264.6,63264.6,63264.6,63264.6,0.00021,1,0.0,0.0,13.285566
2026-06-19 14:51:00+00:00,63241.79,63241.79,63241.79,63241.79,63241.79,4e-05,1,0.0,0.0,2.5296716
2026-06-19 14:52:00+00:00,63241.79,63241.79,63241.79,63241.79,63241.79,0.0,0,0.0,0.0,0.0
2026-06-19 14:53:00+00:00,63212.36,63212.36,63212.36,63212.36,63212.36,0.00248,1,0.0,0.0,156.7666528
2026-06-19 14:54:00+00:00,63212.36,63212.36,63212.36,63212.36,63212.36,0.0,0,0.0,0.0,0.0
2026-06-19 14:55:00+00:00,63212.36,63212.36,63212.36,63212.36,63212.36,0.0,0,0.0,0.0,0.0
2026-06-19 14:56:00+00:00,63201.41,63201.41,63201.41,63201.41,63201.41,0.00168,1,0.00168,106.1783688,106.1783688
2026-06-19 14:57:00+00:00,63173.94,63173.94,63173.94,63173.94,63173.94,0.00624,3,0.0,0.0,394.2053856
2026-06-19 14:58:00+00:00,63173.94,63173.94,63173.94,63173.94,63173.94,0.0,0,0.0,0.0,0.0
2026-06-19 14:59:00+00:00,63161.66,63161.66,63161.66,63161.66,63161.66,0.00158,1,0.00158,99.7954228,99.7954228
2026-06-19 15:00:00+00:00,63165.36,63165.37,63160.61,63160.61,63160.61,0.00962,5,0.001,63.16537,607.6206928
2026-06-19 15:01:00+00:00,63129.58,63139.85,63129.58,63139.85,63139.85,0.00821,4,0.00791,499.3732891,518.3121631
2026-06-19 15:02:00+00:00,63130.19,63130.19,63130.19,63130.19,63130.19,0.00249,1,0.00249,157.1941731,157.1941731
2026-06-19 15:03:00+00:00,63100.0,63100.0,63100.0,63100.0,63100.0,0.00748,3,0.0,0.0,471.988
2026-06-19 15:04:00+00:00,63100.0,63100.0,63100.0,63100.0,63100.0,0.0,0,0.0,0.0,0.0
2026-06-19 15:05:00+00:00,63100.0,63100.0,63100.0,63100.0,63100.0,0.0,0,0.0,0.0,0.0
2026-06-19 15:06:00+00:00,63136.91,63136.91,63136.91,63136.91,63136.91,0.0017,1,0.0,0.0,107.332747
2026-06-19 15:07:00+00:00,63136.91,63136.91,63136.91,63136.91,63136.91,0.0,0,0.0,0.0,0.0
2026-06-19 15:08:00+00:00,63136.91,63136.91,63136.91,63136.91,63136.91,0.0,0,0.0,0.0,0.0
2026-06-19 15:09:00+00:00,63136.91,63136.91,63136.91,63136.91,63136.91,0.0,0,0.0,0.0,0.0
2026-06-19 15:10:00+00:00,63136.91,63136.91,63136.91,63136.91,63136.91,0.0,0,0.0,0.0,0.0
2026-06-19 15:11:00+00:00,63136.91,63136.91,63136.91,63136.91,63136.91,0.0,0,0.0,0.0,0.0
2026-06-19 15:12:00+00:00,63136.91,63136.91,63136.91,63136.91,63136.91,0.0,0,0.0,0.0,0.0
2026-06-19 15:13:00+00:00,63136.91,63136.91,63136.91,63136.91,63136.91,0.0,0,0.0,0.0,0.0
2026-06-19 15:14:00+00:00,63136.91,63136.91,63136.91,63136.91,63136.91,0.0,0,0.0,0.0,0.0
2026-06-19 15:15:00+00:00,63136.91,63136.91,63136.91,63136.91,63136.91,0.0,0,0.0,0.0,0.0
2026-06-19 15:16:00+00:00,63136.91,63136.91,63136.91,63136.91,63136.91,0.0,0,0.0,0.0,0.0
2026-06-19 15:17:00+00:00,63136.91,63136.91,63136.91,63136.91,63136.91,0.0,0,0.0,0.0,0.0
2026-06-19 15:18:00+00:00,63136.91,63136.91,63136.91,63136.91,63136.91,0.0,0,0.0,0.0,0.0
2026-06-19 15:19:00+00:00,63100.0,63100.0,63100.0,63100.0,63100.0,0.00995,1,0.0,0.0,627.845
2026-06-19 15:20:00+00:00,63100.0,63100.0,63100.0,63100.0,63100.0,0.0,0,0.0,0.0,0.0
2026-06-19 15:21:00+00:00,63100.0,63100.0,63100.0,63100.0,63100.0,0.0,0,0.0,0.0,0.0
2026-06-19 15:22:00+00:00,63078.48,63078.48,63062.89,63062.89,63062.89,0.003,3,0.0,0.0,189.2301778
2026-06-19 15:23:00+00:00,63062.89,63062.89,63062.89,63062.89,63062.89,0.0,0,0.0,0.0,0.0
2026-06-19 15:24:00+00:00,63062.89,63062.89,63062.89,63062.89,63062.89,0.0,0,0.0,0.0,0.0
2026-06-19 15:25:00+00:00,63062.89,63062.89,63062.89,63062.89,63062.89,0.0,0,0.0,0.0,0.0
2026-06-19 15:26:00+00:00,63032.02,63036.09,63032.02,63036.09,63036.09,0.00251,2,0.00251,158.210533,158.210533
2026-06-19 15:27:00+00:00,63036.09,63036.09,63036.09,63036.09,63036.09,0.0,0,0.0,0.0,0.0
2026-06-19 15:28:00+00:00,63036.09,63036.09,63036.09,63036.09,63036.09,0.0,0,0.0,0.0,0.0
2026-06-19 15:29:00+00:00,63022.56,63022.56,63022.56,63022.56,63022.56,0.00148,1,0.00148,93.2733888,93.2733888
2026-06-19 15:30:00+00:00,63022.56,63022.56,63022.56,63022.56,63022.56,0.0,0,0.0,0.0,0.0
2026-06-19 15:31:00+00:00,63079.2,63090.75,63079.2,63090.75,63090.75,0.00251,2,0.00247,155.805624,158.329254
2026-06-19 15:32:00+00:00,63090.75,63090.75,63090.75,63090.75,63090.75,0.0,0,0.0,0.0,0.0
2026-06-19 15:33:00+00:00,63090.75,63090.75,63090.75,63090.75,63090.75,0.0,0,0.0,0.0,0.0
2026-06-19 15:34:00+00:00,63090.75,63090.75,63090.75,63090.75,63090.75,0.0,0,0.0,0.0,0.0
2026-06-19 15:35:00+00:00,63138.65,63138.65,63138.65,63138.65,63138.65,0.00148,1,0.0,0.0,93.445202
2026-06-19 15:36:00+00:00,63138.65,63138.65,63138.65,63138.65,63138.65,0.0,0,0.0,0.0,0.0
2026-06-19 15:37:00+00:00,63138.65,63138.65,63138.65,63138.65,63138.65,0.0,0,0.0,0.0,0.0
2026-06-19 15:38:00+00:00,63138.65,63138.65,63138.65,63138.65,63138.65,0.0,0,0.0,0.0,0.0
2026-06-19 15:39:00+00:00,63138.65,63138.65,63138.65,63138.65,63138.65,0.0,0,0.0,0.0,0.0
2026-06-19 15:40:00+00:00,63066.22,63094.58,63066.22,63094.58,63094.58,0.04107,17,0.03858,2433.6671159,2590.7726201
2026-06-19 15:41:00+00:00,63112.02,63133.74,63112.02,63133.74,63133.74,0.00419,2,0.0017,107.290434,264.4934466
2026-06-19 15:42:00+00:00,63178.52,63178.52,63178.52,63178.52,63178.52,0.00033,1,0.00033,20.8489116,20.8489116
2026-06-19 15:43:00+00:00,63195.32,63195.32,63195.32,63195.32,63195.32,0.00019,1,0.00019,12.0071108,12.0071108
2026-06-19 15:44:00+00:00,63195.32,63195.32,63195.32,63195.32,63195.32,0.0,0,0.0,0.0,0.0
2026-06-19 15:45:00+00:00,63195.32,63195.32,63195.32,63195.32,63195.32,0.0,0,0.0,0.0,0.0
2026-06-19 15:46:00+00:00,63190.49,63190.49,63174.34,63174.34,63174.34,0.00788,3,0.0063,397.999311,497.824185
2026-06-19 15:47:00+00:00,63174.34,63174.34,63174.34,63174.34,63174.34,0.0,0,0.0,0.0,0.0
2026-06-19 15:48:00+00:00,63205.67,63205.67,63156.78,63156.78,63156.78,0.00126,4,0.00061,38.5300359,79.6013821
2026-06-19 15:49:00+00:00,63156.78,63156.78,63156.78,63156.78,63156.78,0.0,0,0.0,0.0,0.0
2026-06-19 15:50:00+00:00,63171.29,63185.19,63171.29,63185.19,63185.19,0.00306,3,0.00306,193.3226344,193.3226344
2026-06-19 15:51:00+00:00,63179.28,63184.81,63179.28,63184.81,63184.81,0.00422,2,0.00422,266.6302207,266.6302207
2026-06-19 15:52:00+00:00,63185.19,63185.19,63185.19,63185.19,63185.19,0.01952,8,0.0,0.0,1233.3749088
2026-06-19 15:53:00+00:00,63187.69,63187.95,63187.69,63187.95,63187.95,0.0042,2,0.00172,108.683274,265.3887452
2026-06-19 15:54:00+00:00,63187.95,63187.95,63187.95,63187.95,63187.95,0.0,0,0.0,0.0,0.0
2026-06-19 15:55:00+00:00,63191.48,63191.48,63191.48,63191.48,63191.48,9e-05,1,9e-05,5.6872332,5.6872332
2026-06-19 15:56:00+00:00,63216.05,63216.05,63216.05,63216.05,63216.05,0.00148,1,0.0,0.0,93.559754
2026-06-19 15:57:00+00:00,63178.11,63178.11,63162.02,63162.02,63162.02,0.00335,4,0.00226,142.7550147,211.6191437
2026-06-19 15:58:00+00:00,63170.69,63170.69,63170.69,63170.69,63170.69,9e-05,1,0.0,0.0,5.6853621
2026-06-19 15:59:00+00:00,63170.69,63170.69,63170.69,63170.69,63170.69,0.0,0,0.0,0.0,0.0
2026-06-19 16:00:00+00:00,63167.09,63167.09,63167.09,63167.09,63167.09,9e-05,1,0.0,0.0,5.6850381
2026-06-19 16:01:00+00:00,63167.09,63167.09,63167.09,63167.09,63167.09,0.0,0,0.0,0.0,0.0
2026-06-19 16:02:00+00:00,63167.09,63167.09,63167.09,63167.09,63167.09,0.0,0,0.0,0.0,0.0
2026-06-19 16:03:00+00:00,63160.95,63168.24,63139.0,63139.0,63139.0,0.00887,4,0.00248,156.6446235,560.105354
2026-06-19 16:04:00+00:00,63124.24,63124.24,63124.24,63124.24,63124.24,7e-05,1,7e-05,4.4186968,4.4186968
2026-06-19 16:05:00+00:00,63124.24,63124.24,63124.24,63124.24,63124.24,0.0,0,0.0,0.0,0.0
2026-06-19 16:06:00+00:00,63124.24,63124.24,63124.24,63124.24,63124.24,0.0,0,0.0,0.0,0.0
2026-06-19 16:07:00+00:00,63154.29,63170.52,63131.06,63131.06,63131.06,0.0314,7,0.03074,1941.3911148,1983.0634303
2026-06-19 16:08:00+00:00,63115.0,63115.0,63108.75,63108.75,63108.75,0.00317,2,0.0,0.0,200.0589875
2026-06-19 16:09:00+00:00,63108.75,63108.75,63108.75,63108.75,63108.75,0.0,0,0.0,0.0,0.0
