time,station,t850,dpd850,t700,t500,z500s
2022-10-12 12:00:00+00:00,KILX,12.8,3.9000000000000004,1.8,-14.3,5680.0
2022-10-13 12:00:00+00:00,KILX,3.0,14.0,-11.3,-27.1,5460.0
2022-10-14 12:00:00+00:00,KILX,-0.1,15.0,-9.9,-18.1,5470.0
2022-10-15 12:00:00+00:00,KILX,-1.5,9.0,-2.7,-16.7,5580.0
2022-10-16 12:00:00+00:00,KILX,7.6,10.0,-2.1,-17.7,5630.0
2022-10-17 12:00:00+00:00,KILX,-5.7,4.8,-5.9,-19.3,5520.0
2022-10-18 12:00:00+00:00,KILX,-4.5,7.0,-13.5,-29.3,5420.0
2022-10-19 12:00:00+00:00,KILX,0.4,37.0,-9.9,-22.7,5530.0
2022-10-20 12:00:00+00:00,KILX,2.2,8.0,-1.3,-19.1,5580.0
2022-10-21 12:00:00+00:00,KILX,11.2,13.0,3.0,-11.1,5700.0
2022-10-22 12:00:00+00:00,KILX,17.4,15.999999999999998,5.6,-15.5,5730.0
2022-10-23 12:00:00+00:00,KILX,14.0,5.0,3.4,-14.5,5730.0
2022-10-24 12:00:00+00:00,KILX,15.2,7.0,7.8,-11.5,5790.0
2022-10-25 12:00:00+00:00,KILX,11.0,0.40000000000000036,4.8,-9.9,5700.0
2022-10-26 12:00:00+00:00,KILX,5.4,18.0,-1.5,-15.1,5610.0
2022-10-27 12:00:00+00:00,KILX,4.6,22.0,-1.9,-19.9,5670.0
2022-10-28 12:00:00+00:00,KILX,8.4,49.0,-1.1,-18.9,5740.0
2022-10-29 12:00:00+00:00,KILX,12.0,49.0,2.6,-14.1,5820.0
2022-10-30 12:00:00+00:00,KILX,10.4,16.0,0.6,-13.1,5730.0
2022-10-31 12:00:00+00:00,KILX,8.4,1.0,-0.3,-18.1,5630.0
2022-11-01 12:00:00+00:00,KILX,8.6,19.0,1.6,-13.3,5730.0
2022-11-02 12:00:00+00:00,KILX,11.0,27.0,0.4,-15.5,5770.0
2022-11-03 12:00:00+00:00,KILX,10.6,14.0,2.4,-12.9,5800.0
2022-11-04 12:00:00+00:00,KILX,13.4,2.0,3.6,-11.3,5780.0
2022-11-05 12:00:00+00:00,KILX,11.8,1.3000000000000007,4.2,-11.9,5640.0
2022-11-06 12:00:00+00:00,KILX,7.4,15.0,1.2,-13.3,5660.0
2022-11-07 12:00:00+00:00,KILX,7.4,14.0,0.2,-9.1,5810.0
2022-11-08 12:00:00+00:00,KILX,9.4,26.0,3.6,-10.1,5880.0
2022-11-09 12:00:00+00:00,KILX,14.0,3.5,4.4,-10.9,5870.0
2022-11-10 12:00:00+00:00,KILX,14.0,5.0,4.0,-11.3,5810.0
2022-11-11 12:00:00+00:00,KILX,9.2,2.8999999999999995,1.8,-11.9,5670.0
2022-11-12 12:00:00+00:00,KILX,-11.1,1.700000000000001,-7.1,-21.1,5480.0
2022-11-13 12:00:00+00:00,KILX,-11.5,3.0,-11.3,-21.1,5530.0
2022-11-14 12:00:00+00:00,KILX,-4.9,18.0,-5.7,-18.7,5600.0
2022-11-15 12:00:00+00:00,KILX,-6.3,1.6000000000000005,-12.7,-21.7,5500.0
2022-11-16 12:00:00+00:00,KILX,-9.3,1.299999999999999,-17.1,-27.1,5420.0
2022-11-17 12:00:00+00:00,KILX,-11.7,1.9000000000000004,-14.5,-27.7,5440.0
2022-11-18 12:00:00+00:00,KILX,-15.3,2.6999999999999993,-19.5,-33.5,5330.0
2022-11-19 12:00:00+00:00,KILX,-10.5,27.0,-17.5,-28.7,5390.0
2022-11-20 12:00:00+00:00,KILX,-9.1,17.0,-9.5,-25.3,5520.0
2022-11-21 12:00:00+00:00,KILX,0.6,14.0,-3.1,-18.7,5630.0
2022-11-22 12:00:00+00:00,KILX,3.6,22.0,-4.3,-20.1,5660.0
2022-11-23 12:00:00+00:00,KILX,5.6,22.0,-2.1,-19.5,5670.0
2022-11-24 12:00:00+00:00,KILX,5.2,6.0,-2.7,-18.7,5670.0
2022-11-25 12:00:00+00:00,KILX,4.4,20.0,1.2,-15.5,5710.0
2022-11-26 12:00:00+00:00,KILX,7.2,49.0,4.8,-14.1,5740.0
2022-11-27 12:00:00+00:00,KILX,5.4,0.8000000000000007,-1.5,-17.9,5470.0
2022-11-28 12:00:00+00:00,KILX,-0.9,4.0,-5.7,-21.7,5510.0
2022-11-29 12:00:00+00:00,KILX,7.6,14.0,-3.3,-17.5,5590.0
2022-11-30 12:00:00+00:00,KILX,-7.7,11.0,-13.7,-33.3,5360.0
2022-12-01 12:00:00+00:00,KILX,-3.3,21.0,-3.7,-19.9,5660.0
2022-12-02 12:00:00+00:00,KILX,7.6,0.09999999999999964,-0.9,-16.3,5670.0
2022-12-03 12:00:00+00:00,KILX,-1.9,14.999999999999998,-4.1,-20.9,5590.0
2022-12-04 12:00:00+00:00,KILX,-0.7,20.0,-4.9,-20.7,5610.0
2022-12-05 12:00:00+00:00,KILX,5.2,15.0,-1.5,-17.5,5600.0
2022-12-06 12:00:00+00:00,KILX,7.4,4.5,-1.1,-17.7,5620.0
2022-12-07 12:00:00+00:00,KILX,5.2,2.5,-1.1,-17.9,5670.0
2022-12-08 12:00:00+00:00,KILX,3.8,13.0,-2.7,-17.9,5700.0
2022-12-09 12:00:00+00:00,KILX,5.4,0.10000000000000053,-2.9,-19.5,5610.0
2022-12-10 12:00:00+00:00,KILX,-1.7,2.5999999999999996,-1.5,-15.9,5660.0
2022-12-11 12:00:00+00:00,KILX,1.6,17.0,-1.5,-19.5,5640.0
2022-12-12 12:00:00+00:00,KILX,3.0,30.0,-1.3,-18.9,5660.0
2022-12-13 12:00:00+00:00,KILX,4.2,32.0,-0.5,-16.7,5660.0
2022-12-14 12:00:00+00:00,KILX,7.0,0.40000000000000036,-2.1,-17.5,5570.0
2022-12-15 12:00:00+00:00,KILX,-7.7,1.7999999999999998,-9.7,-23.1,5350.0
2022-12-16 12:00:00+00:00,KILX,-7.3,3.500000000000001,-13.9,-27.1,5330.0
2022-12-17 12:00:00+00:00,KILX,-9.1,2.5999999999999996,-15.7,-25.7,5330.0
2022-12-18 12:00:00+00:00,KILX,-8.1,6.0,-12.9,-27.5,5400.0
2022-12-19 12:00:00+00:00,KILX,-2.9,13.0,-10.7,-22.9,5580.0
2022-12-20 12:00:00+00:00,KILX,-3.1,15.000000000000002,-10.7,-24.1,5570.0
2022-12-21 12:00:00+00:00,KILX,-5.9,1.5999999999999996,-9.7,-24.3,5570.0
2022-12-22 12:00:00+00:00,KILX,-4.3,3.5,-9.1,-26.7,5450.0
2022-12-23 12:00:00+00:00,KILX,-27.9,2.3000000000000007,-26.7,-35.9,5120.0
2022-12-24 12:00:00+00:00,KILX,-9.1,4.6,-14.7,-29.7,5340.0
2022-12-25 12:00:00+00:00,KILX,-10.1,43.0,-12.5,-24.3,5430.0
2022-12-26 12:00:00+00:00,KILX,-11.1,1.3000000000000007,-9.9,-26.5,5430.0
2022-12-27 12:00:00+00:00,KILX,-4.7,12.0,-3.1,-19.3,5580.0
2022-12-28 12:00:00+00:00,KILX,7.0,14.0,4.6,-13.7,5670.0
2022-12-29 12:00:00+00:00,KILX,12.4,16.0,0.8,-13.1,5680.0
2022-12-30 12:00:00+00:00,KILX,6.4,12.0,-2.3,-16.7,5640.0
2022-12-31 12:00:00+00:00,KILX,3.6,17.0,-5.3,-20.3,5550.0
2023-01-01 12:00:00+00:00,KILX,5.6,3.3999999999999995,-3.5,-17.1,5590.0
2023-01-02 12:00:00+00:00,KILX,4.8,0.8999999999999999,1.8,-17.1,5680.0
2023-01-03 12:00:00+00:00,KILX,10.0,1.8000000000000007,2.2,-15.1,5610.0
2023-01-04 12:00:00+00:00,KILX,-4.5,2.5,-4.1,-20.5,5460.0
2023-01-05 12:00:00+00:00,KILX,-8.5,1.6999999999999993,-10.5,-27.7,5390.0
2023-01-06 12:00:00+00:00,KILX,-2.9,17.0,-7.1,-19.5,5530.0
2023-01-07 12:00:00+00:00,KILX,0.2,18.0,-7.1,-21.7,5590.0
2023-01-08 12:00:00+00:00,KILX,-3.3,1.6000000000000005,-7.5,-26.3,5540.0
2023-01-09 12:00:00+00:00,KILX,0.0,8.0,-2.1,-20.9,5620.0
2023-01-10 12:00:00+00:00,KILX,2.0,6.0,-5.3,-26.3,5510.0
2023-01-11 12:00:00+00:00,KILX,7.6,30.0,-2.7,-19.5,5560.0
2023-01-12 12:00:00+00:00,KILX,5.4,7.0,-4.9,-21.5,5530.0
2023-01-13 12:00:00+00:00,KILX,-7.1,1.8000000000000007,-15.3,-30.5,5420.0
2023-01-14 12:00:00+00:00,KILX,-1.7,22.0,-6.7,-18.7,5600.0
2023-01-15 12:00:00+00:00,KILX,4.8,14.0,-1.9,-16.3,5650.0
2023-01-16 12:00:00+00:00,KILX,6.8,1.2999999999999998,-2.5,-17.5,5570.0
2023-01-17 12:00:00+00:00,KILX,2.4,4.3,-3.3,-21.3,5460.0
2023-01-18 12:00:00+00:00,KILX,7.2,18.0,-3.3,-20.7,5580.0
2023-01-19 12:00:00+00:00,KILX,2.2,8.0,-7.3,-25.3,5390.0
2023-01-20 12:00:00+00:00,KILX,-10.3,1.3999999999999986,-10.7,-23.1,5460.0
2023-01-21 12:00:00+00:00,KILX,-2.5,9.0,-6.9,-23.7,5570.0
2023-01-22 12:00:00+00:00,KILX,-5.7,2.0,-12.1,-28.5,5390.0
2023-01-23 12:00:00+00:00,KILX,-5.7,6.999999999999999,-11.1,-24.7,5460.0
2023-01-24 12:00:00+00:00,KILX,-1.9,2.5000000000000004,-5.3,-20.5,5580.0
2023-01-25 12:00:00+00:00,KILX,-4.9,1.6999999999999993,-11.3,-20.9,5410.0
2023-01-26 12:00:00+00:00,KILX,-8.7,1.8000000000000007,-18.7,-29.5,5320.0
2023-01-27 12:00:00+00:00,KILX,-6.9,9.0,-12.5,-27.5,5400.0
2023-01-28 12:00:00+00:00,KILX,-1.1,12.0,-10.3,-25.3,5510.0
2023-01-29 12:00:00+00:00,KILX,-0.9,2.1,-10.1,-24.1,5510.0
2023-01-30 12:00:00+00:00,KILX,-8.3,1.299999999999999,-9.5,-20.9,5540.0
2023-01-31 12:00:00+00:00,KILX,-12.7,7.0,-7.1,-19.3,5546.0
2023-02-01 12:00:00+00:00,KILX,-9.5,26.0,-9.9,-24.1,5520.0
2023-02-02 12:00:00+00:00,KILX,-2.7,16.0,-8.1,-22.3,5545.0
2023-02-03 12:00:00+00:00,KILX,-11.1,37.0,-11.1,-24.9,5509.0
2023-02-04 12:00:00+00:00,KILX,-0.7,10.0,-2.9,-21.7,5630.0
2023-02-05 12:00:00+00:00,KILX,1.6,6.0,-4.3,-22.9,5537.0
2023-02-06 12:00:00+00:00,KILX,2.0,13.0,-1.3,-21.3,5630.0
2023-02-07 12:00:00+00:00,KILX,,,-2.5,-21.1,5583.0
2023-02-08 12:00:00+00:00,KILX,3.8,22.0,-1.3,-18.3,5681.0
2023-02-09 12:00:00+00:00,KILX,6.2,1.7999999999999998,-0.9,-16.3,5510.0
2023-02-10 12:00:00+00:00,KILX,-1.9,5.0,-10.7,-28.5,5511.0
2023-02-11 12:00:00+00:00,KILX,-1.5,35.0,-5.9,-18.7,5644.0
2023-02-12 12:00:00+00:00,KILX,3.2,49.0,-2.9,-19.1,5618.0
2023-02-13 12:00:00+00:00,KILX,3.6,10.0,-2.9,-22.7,5534.0
2023-02-14 12:00:00+00:00,KILX,9.6,42.0,-0.3,-19.5,5601.0
2023-02-15 12:00:00+00:00,KILX,4.2,10.0,-0.9,-20.5,5505.0
2023-02-16 12:00:00+00:00,KILX,6.8,0.7999999999999998,-1.7,-17.1,5583.0
2023-02-17 12:00:00+00:00,KILX,-12.5,1.9000000000000004,-14.1,-26.9,5428.0
2023-02-18 12:00:00+00:00,KILX,0.4,18.0,-3.7,-21.7,5628.0
2023-02-19 12:00:00+00:00,KILX,-0.3,8.0,-3.7,-21.3,5558.0
2023-02-20 12:00:00+00:00,KILX,-0.1,6.0,-7.9,-23.5,5461.0
2023-02-21 12:00:00+00:00,KILX,-1.1,11.0,-10.9,-21.3,5428.0
2023-02-22 12:00:00+00:00,KILX,12.8,2.4000000000000004,2.0,-13.9,5590.0
2023-02-23 12:00:00+00:00,KILX,9.2,6.999999999999999,-1.3,-16.5,5587.0
2023-02-24 12:00:00+00:00,KILX,-1.3,27.0,-8.9,-18.5,5637.0
2023-02-25 12:00:00+00:00,KILX,-2.7,1.7999999999999998,-2.1,-18.1,5638.0
2023-02-26 12:00:00+00:00,KILX,4.8,18.0,0.0,-18.5,5630.0
2023-02-27 12:00:00+00:00,KILX,10.4,2.4000000000000004,3.0,-13.1,5536.0
2023-02-28 12:00:00+00:00,KILX,4.2,12.0,-4.1,-19.1,5522.0
2023-03-01 12:00:00+00:00,KILX,9.6,26.0,-2.7,-18.9,5541.0
2023-03-02 12:00:00+00:00,KILX,3.6,49.0,-6.5,-21.1,5521.0
2023-03-03 12:00:00+00:00,KILX,3.6,22.0,-3.3,-15.1,5507.0
2023-03-04 12:00:00+00:00,KILX,1.8,15.0,-8.1,-22.3,5515.0
2023-03-05 12:00:00+00:00,KILX,0.4,10.0,-7.5,-20.1,5596.0
2023-03-06 12:00:00+00:00,KILX,11.2,10.0,-2.5,-19.9,5617.0
2023-03-07 12:00:00+00:00,KILX,1.2,15.0,-5.1,-17.7,5630.0
2023-03-08 12:00:00+00:00,KILX,-1.1,23.0,-7.1,-19.1,5648.0
2023-03-09 12:00:00+00:00,KILX,4.4,49.0,-4.7,-22.1,5636.0
2023-03-10 12:00:00+00:00,KILX,-7.9,1.4000000000000004,-8.5,-20.3,5490.0
2023-03-11 12:00:00+00:00,KILX,-2.9,10.0,-6.5,-18.9,5552.0
2023-03-12 12:00:00+00:00,KILX,-3.9,1.1999999999999997,-8.3,-20.1,5479.0
2023-03-13 12:00:00+00:00,KILX,-11.5,1.9000000000000004,-15.7,-29.3,5373.0
2023-03-14 12:00:00+00:00,KILX,-12.7,2.3000000000000007,-12.3,-25.5,5472.0
2023-03-15 12:00:00+00:00,KILX,-0.3,49.0,-6.1,-26.1,5582.0
2023-03-16 12:00:00+00:00,KILX,6.0,3.9,1.0,-16.5,5623.0
2023-03-17 12:00:00+00:00,KILX,-6.5,2.8000000000000007,-7.3,-19.3,5450.0
2023-03-18 12:00:00+00:00,KILX,-15.3,6.0,-19.5,-32.7,5284.0
2023-03-19 12:00:00+00:00,KILX,-13.5,10.0,-16.9,-32.1,5397.0
2023-03-20 12:00:00+00:00,KILX,-0.1,34.0,-9.9,-29.7,5510.0
2023-03-21 12:00:00+00:00,KILX,0.4,12.0,-8.3,-25.1,5546.0
2023-03-22 12:00:00+00:00,KILX,3.2,2.0,-1.5,-19.5,5616.0
2023-03-23 12:00:00+00:00,KILX,11.6,0.09999999999999964,0.8,-14.5,5668.0
2023-03-24 12:00:00+00:00,KILX,4.2,4.6000000000000005,0.6,-16.1,5625.0
2023-03-25 12:00:00+00:00,KILX,-1.7,1.5000000000000002,-5.5,-24.1,5378.0
2023-03-26 12:00:00+00:00,KILX,3.0,7.0,-8.7,-25.7,5510.0
2023-03-27 12:00:00+00:00,KILX,-3.5,3.0999999999999996,-7.9,-27.7,5483.0
2023-03-28 12:00:00+00:00,KILX,-3.3,11.0,-12.7,-29.5,5498.0
2023-03-29 12:00:00+00:00,KILX,-2.1,15.000000000000002,-11.5,-24.3,5534.0
2023-03-30 12:00:00+00:00,KILX,0.8,3.9000000000000004,-8.3,-20.3,5618.0
2023-03-31 12:00:00+00:00,KILX,11.6,1.0999999999999996,2.0,-13.7,5651.0
2023-04-01 12:00:00+00:00,KILX,-4.7,3.3,-7.9,-26.3,5348.0
2023-04-02 12:00:00+00:00,KILX,0.6,20.0,-4.5,-18.9,5585.0
2023-04-03 12:00:00+00:00,KILX,9.8,6.000000000000001,-0.9,-19.3,5605.0
2023-04-04 12:00:00+00:00,KILX,13.2,0.5,2.6,-16.9,5652.0
2023-04-05 12:00:00+00:00,KILX,15.0,2.4000000000000004,2.2,-14.1,5654.0
2023-04-06 12:00:00+00:00,KILX,-0.5,18.0,-6.9,-18.9,5637.0
2023-04-07 12:00:00+00:00,KILX,0.8,49.0,-10.5,-20.7,5654.0
2023-04-08 12:00:00+00:00,KILX,2.8,16.0,-6.9,-21.3,5671.0
2023-04-09 12:00:00+00:00,KILX,5.8,18.0,-5.3,-21.3,5700.0
2023-04-10 12:00:00+00:00,KILX,5.4,14.0,-4.1,-20.5,5711.0
2023-04-11 12:00:00+00:00,KILX,8.0,8.0,-1.3,-17.1,5766.0
2023-04-12 12:00:00+00:00,KILX,10.0,8.0,6.6,-13.5,5786.0
2023-04-13 12:00:00+00:00,KILX,11.6,14.0,6.6,-13.3,5757.0
2023-04-14 12:00:00+00:00,KILX,12.4,5.0,2.2,-14.3,5694.0
2023-04-15 12:00:00+00:00,KILX,13.2,6.999999999999999,-0.3,-15.7,5682.0
2023-04-16 12:00:00+00:00,KILX,1.9,1.9,-4.9,-21.9,5479.0
2023-04-17 12:00:00+00:00,KILX,-6.3,2.000000000000001,-7.7,-20.9,5434.0
2023-04-18 12:00:00+00:00,KILX,8.2,49.0,-2.3,-19.3,5589.0
2023-04-19 12:00:00+00:00,KILX,14.0,12.0,2.2,-18.7,5701.0
2023-04-20 12:00:00+00:00,KILX,13.0,4.0,4.2,-16.7,5710.0
2023-04-21 12:00:00+00:00,KILX,2.6,11.0,-2.9,-19.7,5588.0
2023-04-22 12:00:00+00:00,KILX,-5.1,2.9000000000000004,-12.3,-24.9,5406.0
2023-04-23 12:00:00+00:00,KILX,-7.7,2.3,-14.9,-24.1,5452.0
2023-04-24 12:00:00+00:00,KILX,-4.9,8.0,-13.5,-27.1,5478.0
2023-04-25 12:00:00+00:00,KILX,2.4,6.0,-8.5,-26.5,5547.0
2023-04-26 12:00:00+00:00,KILX,0.8,8.0,-6.1,-21.7,5612.0
2023-04-27 12:00:00+00:00,KILX,5.8,49.0,-3.7,-18.5,5625.0
2023-04-28 12:00:00+00:00,KILX,4.6,4.1,-5.1,-18.9,5562.0
2023-04-29 12:00:00+00:00,KILX,9.0,12.0,-4.5,-20.3,5550.0
2023-04-30 12:00:00+00:00,KILX,-0.7,4.8,-12.3,-31.3,5332.0
2023-05-01 12:00:00+00:00,KILX,-3.1,2.1,-9.7,-23.7,5380.0
2023-05-02 12:00:00+00:00,KILX,-1.3,5.0,-8.3,-20.3,5439.0
2023-05-03 12:00:00+00:00,KILX,2.8,14.0,-4.1,-16.5,5582.0
2023-05-04 12:00:00+00:00,KILX,5.6,14.0,-2.5,-18.9,5621.0
2023-05-05 12:00:00+00:00,KILX,8.6,11.0,-0.1,-17.5,5678.0
2023-05-06 12:00:00+00:00,KILX,11.2,0.5999999999999996,3.4,-14.9,5740.0
2023-05-07 12:00:00+00:00,KILX,16.0,1.4000000000000004,4.0,-14.1,5750.0
2023-05-08 12:00:00+00:00,KILX,16.6,11.000000000000002,4.4,-13.1,5740.0
2023-05-09 12:00:00+00:00,KILX,8.8,4.9,1.8,-14.7,5740.0
2023-05-10 12:00:00+00:00,KILX,10.8,10.0,4.0,-12.5,5783.0
2023-05-11 12:00:00+00:00,KILX,13.4,15.0,3.1,-11.3,5776.0
2023-05-12 12:00:00+00:00,KILX,14.0,4.199999999999999,4.2,-10.9,5784.0
2023-05-13 12:00:00+00:00,KILX,15.2,3.3999999999999986,5.4,-10.1,5827.0
2023-05-14 12:00:00+00:00,KILX,15.6,6.0,4.8,-9.5,5853.0
2023-05-15 12:00:00+00:00,KILX,11.2,1.5,4.2,-10.7,5843.0
2023-05-16 12:00:00+00:00,KILX,,,,-9.9,5719.0
2023-05-17 12:00:00+00:00,KILX,12.8,10.0,1.2,-13.1,5713.0
2023-05-18 12:00:00+00:00,KILX,10.6,6.0,3.2,-14.3,5748.0
2023-05-19 12:00:00+00:00,KILX,13.0,6.0,3.0,-11.5,5757.0
2023-05-20 12:00:00+00:00,KILX,5.2,10.0,2.4,-12.9,5736.0
2023-05-21 12:00:00+00:00,KILX,8.2,15.0,3.0,-12.9,5780.0
2023-05-22 12:00:00+00:00,KILX,10.4,11.0,3.2,-14.3,5774.0
2023-05-23 12:00:00+00:00,KILX,,,4.2,,
2023-05-24 12:00:00+00:00,KILX,13.4,10.0,3.8,-14.1,5796.0
2023-05-25 12:00:00+00:00,KILX,12.6,12.0,0.4,-15.3,5770.0
2023-05-26 12:00:00+00:00,KILX,10.2,49.0,1.6,-13.7,5780.0
2023-05-27 12:00:00+00:00,KILX,9.0,13.0,3.4,-14.7,5797.0
2023-05-28 12:00:00+00:00,KILX,9.8,10.0,2.4,-10.9,5763.0
2023-05-29 12:00:00+00:00,KILX,,,,,
2023-05-30 12:00:00+00:00,KILX,15.2,15.0,4.8,-12.3,5780.0
2023-05-31 12:00:00+00:00,KILX,16.0,9.0,3.4,-11.9,5786.0
2023-06-01 12:00:00+00:00,KILX,15.0,4.1,4.0,,
2023-06-02 12:00:00+00:00,KILX,16.8,8.0,4.2,-11.9,5825.0
2023-06-03 12:00:00+00:00,KILX,17.3,12.100000000000001,6.6,-10.9,5816.0
2023-06-04 12:00:00+00:00,KILX,17.0,9.0,3.4,-13.1,5782.0
2023-06-05 12:00:00+00:00,KILX,15.0,29.0,6.2,-12.3,5810.0
2023-06-06 12:00:00+00:00,KILX,14.2,9.0,2.8,-11.5,5799.0
2023-06-07 12:00:00+00:00,KILX,13.8,4.200000000000001,3.4,-11.1,5739.0
2023-06-08 12:00:00+00:00,KILX,10.4,24.0,2.4,-11.3,5710.0
2023-06-09 12:00:00+00:00,KILX,9.6,12.0,3.2,-11.9,5731.0
2023-06-10 12:00:00+00:00,KILX,12.2,12.0,3.8,-10.7,5739.0
2023-06-11 12:00:00+00:00,KILX,12.8,6.000000000000001,3.3,-9.9,5706.0
2023-06-12 12:00:00+00:00,KILX,5.2,7.0,0.2,-15.3,5651.0
2023-06-13 12:00:00+00:00,KILX,12.3,11.100000000000001,-1.3,-16.5,5623.0
2023-06-14 12:00:00+00:00,KILX,14.2,7.999999999999999,3.6,-12.5,5677.0
2023-06-15 12:00:00+00:00,KILX,15.7,8.1,2.6,-12.5,5707.0
2023-06-16 12:00:00+00:00,KILX,14.8,4.800000000000001,3.8,-10.1,5762.0
2023-06-17 12:00:00+00:00,KILX,12.8,12.0,6.4,-10.9,5802.0
2023-06-18 12:00:00+00:00,KILX,17.2,11.0,6.9,-11.7,5772.0
2023-06-19 12:00:00+00:00,KILX,14.2,6.0,5.6,-11.1,5746.0
2023-06-20 12:00:00+00:00,KILX,15.2,7.999999999999999,7.8,-9.7,5828.0
2023-06-21 12:00:00+00:00,KILX,14.4,3.5999999999999996,6.4,-6.5,5855.0
2023-06-22 12:00:00+00:00,KILX,15.0,8.0,2.2,-10.3,5806.0
2023-06-23 12:00:00+00:00,KILX,14.0,9.0,4.4,-7.9,5788.0
2023-06-24 12:00:00+00:00,KILX,16.0,11.0,6.4,-9.1,5821.0
2023-06-25 12:00:00+00:00,KILX,22.0,20.0,9.2,-10.5,5795.0
2023-06-26 12:00:00+00:00,KILX,14.0,4.4,5.8,-10.7,5724.0
2023-06-27 12:00:00+00:00,KILX,14.2,7.999999999999999,6.4,-9.1,5780.0
2023-06-28 12:00:00+00:00,KILX,16.2,12.0,9.0,-9.9,5842.0
2023-06-29 12:00:00+00:00,KILX,21.8,5.0,9.6,-8.7,5875.0
2023-06-30 12:00:00+00:00,KILX,20.8,9.0,10.6,-8.3,5886.0
2023-07-01 12:00:00+00:00,KILX,18.0,7.0,7.4,-6.7,5836.0
2023-07-02 12:00:00+00:00,KILX,17.2,7.0,6.4,-10.1,5765.0
2023-07-03 12:00:00+00:00,KILX,15.0,3.3000000000000007,5.6,-7.7,5801.0
2023-07-04 12:00:00+00:00,KILX,,,,,
2023-07-05 12:00:00+00:00,KILX,18.8,6.0,6.6,-7.1,5864.0
2023-07-06 12:00:00+00:00,KILX,14.9,2.5999999999999996,6.2,-8.1,5829.0
2023-07-07 12:00:00+00:00,KILX,15.4,14.0,7.0,-9.7,5820.0
2023-07-08 12:00:00+00:00,KILX,13.6,1.0,5.0,-9.7,5767.0
2023-07-09 12:00:00+00:00,KILX,11.8,4.700000000000001,4.6,-11.5,5748.0
2023-07-10 12:00:00+00:00,KILX,13.0,8.0,6.2,-9.9,5801.0
2023-07-11 12:00:00+00:00,KILX,17.0,9.0,6.6,-9.5,5797.0
2023-07-12 12:00:00+00:00,KILX,18.8,7.0,6.6,-8.7,5837.0
2023-07-13 12:00:00+00:00,KILX,16.2,1.5999999999999996,9.2,-8.9,5818.0
2023-07-14 12:00:00+00:00,KILX,18.6,11.000000000000002,7.2,-9.5,5803.0
2023-07-15 12:00:00+00:00,KILX,15.3,2.200000000000001,6.4,-8.9,5788.0
2023-07-16 12:00:00+00:00,KILX,15.8,5.0,4.0,-10.3,5795.0
2023-07-17 12:00:00+00:00,KILX,15.6,11.0,3.2,-13.3,5768.0
2023-07-18 12:00:00+00:00,KILX,13.8,3.9000000000000004,4.4,-9.5,5814.0
2023-07-19 12:00:00+00:00,KILX,17.0,16.0,8.4,-7.9,5871.0
2023-07-20 12:00:00+00:00,KILX,16.8,1.4000000000000004,7.8,-9.7,5850.0
2023-07-21 12:00:00+00:00,KILX,12.0,5.0,8.2,-7.3,5834.0
2023-07-22 12:00:00+00:00,KILX,11.2,2.0999999999999996,4.8,-11.5,5764.0
2023-07-23 12:00:00+00:00,KILX,15.4,7.0,3.4,-13.9,5763.0
2023-07-24 12:00:00+00:00,KILX,16.2,4.6,8.2,-9.7,5838.0
2023-07-25 12:00:00+00:00,KILX,16.4,4.899999999999999,7.0,-9.1,5873.0
2023-07-26 12:00:00+00:00,KILX,23.4,8.999999999999998,10.0,-7.3,5903.0
2023-07-27 12:00:00+00:00,KILX,21.6,3.200000000000003,11.8,-5.3,5913.0
2023-07-28 12:00:00+00:00,KILX,22.6,10.000000000000002,9.6,-8.3,5922.0
2023-07-29 12:00:00+00:00,KILX,20.6,9.000000000000002,10.8,-9.9,5907.0
2023-07-30 12:00:00+00:00,KILX,15.8,10.0,7.4,-9.5,5862.0
2023-07-31 12:00:00+00:00,KILX,14.8,8.0,4.4,-9.5,5847.0
2023-08-01 12:00:00+00:00,KILX,15.4,8.0,6.0,-8.5,5865.0
2023-08-02 12:00:00+00:00,KILX,16.4,7.999999999999998,7.0,-5.1,5889.0
2023-08-03 12:00:00+00:00,KILX,15.8,2.5,9.8,-6.1,5874.0
2023-08-04 12:00:00+00:00,KILX,15.4,1.8000000000000007,9.6,-6.9,5866.0
2023-08-05 12:00:00+00:00,KILX,17.2,1.3999999999999986,8.0,-5.1,5846.0
2023-08-06 12:00:00+00:00,KILX,16.2,7.0,8.2,-6.1,5829.0
2023-08-07 12:00:00+00:00,KILX,14.4,1.8000000000000007,6.0,-10.1,5735.0
2023-08-08 12:00:00+00:00,KILX,13.8,4.9,6.2,-10.3,5787.0
2023-08-09 12:00:00+00:00,KILX,14.2,3.5999999999999996,6.4,-9.9,5801.0
2023-08-10 12:00:00+00:00,KILX,14.4,6.0,7.0,-6.9,5773.0
2023-08-11 12:00:00+00:00,KILX,17.2,8.0,7.8,-8.5,5807.0
2023-08-12 12:00:00+00:00,KILX,18.6,6.000000000000002,7.6,-7.3,5827.0
2023-08-13 12:00:00+00:00,KILX,15.4,8.0,10.4,-7.1,5864.0
2023-08-14 12:00:00+00:00,KILX,16.8,3.1000000000000014,9.4,-8.7,5829.0
2023-08-15 12:00:00+00:00,KILX,9.4,1.4000000000000004,4.4,-10.3,5766.0
2023-08-16 12:00:00+00:00,KILX,10.8,9.0,9.6,-7.5,5850.0
2023-08-17 12:00:00+00:00,KILX,18.6,6.000000000000002,8.2,-7.3,5822.0
