time,low,high,open,close,vol
2025-11-17 22:00:00+00:00,91686.14,92103.96,91836.47,91984.38,150.57968764
2025-11-17 22:15:00+00:00,91742.63,92123.68,91984.38,92073.96,158.13929981
2025-11-17 22:30:00+00:00,92000.0,92294.98,92073.96,92252.41,91.95293264
2025-11-17 22:45:00+00:00,92070.0,92279.45,92255.94,92139.99,84.78928338
2025-11-17 23:00:00+00:00,91760.0,92173.48,92140.0,91905.93,144.74324337
2025-11-17 23:15:00+00:00,91705.46,91905.92,91905.92,91775.75,117.41642004
2025-11-17 23:30:00+00:00,91674.0,91933.99,91775.74,91853.22,101.4921141
2025-11-17 23:45:00+00:00,91853.22,92129.0,91853.22,92100.6,79.20713619
2025-11-18 00:00:00+00:00,91972.0,92247.94,92100.6,92106.0,108.79933795
2025-11-18 00:15:00+00:00,91870.28,92197.26,92106.0,91913.09,78.27796584
2025-11-18 00:30:00+00:00,91203.5,91959.02,91913.09,91307.0,181.07389535
2025-11-18 00:45:00+00:00,91087.79,92100.0,91307.0,92055.99,272.73566324
2025-11-18 01:00:00+00:00,91795.67,92100.0,92061.96,91825.36,122.86397124
2025-11-18 01:15:00+00:00,91520.49,92088.0,91825.36,91685.97,138.59636686
2025-11-18 01:30:00+00:00,91598.0,91955.0,91685.97,91786.08,95.63719171
2025-11-18 01:45:00+00:00,91502.37,91823.03,91786.07,91594.56,94.2532502
2025-11-18 02:00:00+00:00,91001.01,91624.0,91592.67,91060.3,275.4514259
2025-11-18 02:15:00+00:00,90639.66,91592.68,91062.18,91562.03,358.58600138
2025-11-18 02:30:00+00:00,91033.92,91637.99,91562.03,91220.89,137.16742519
2025-11-18 02:45:00+00:00,90545.01,91582.0,91220.89,90750.04,203.31640425
2025-11-18 03:00:00+00:00,90128.08,90787.09,90750.04,90277.98,313.54689432
2025-11-18 03:15:00+00:00,89800.0,90433.61,90284.0,89903.05,696.6820563
2025-11-18 03:30:00+00:00,89575.01,90817.99,89903.04,90521.47,442.83397148
2025-11-18 03:45:00+00:00,90488.0,90800.0,90521.47,90735.92,188.42298412
2025-11-18 04:00:00+00:00,90144.78,90756.0,90732.0,90188.58,225.27270945
2025-11-18 04:15:00+00:00,89790.98,90267.41,90192.96,89818.0,223.56000309
2025-11-18 04:30:00+00:00,89721.03,90050.0,89818.0,89747.98,156.87629367
2025-11-18 04:45:00+00:00,89183.48,90072.97,89747.54,89972.0,353.96804707
2025-11-18 05:00:00+00:00,89598.06,90164.74,89978.34,90130.51,203.48216717
2025-11-18 05:15:00+00:00,90043.93,90376.9,90135.56,90082.0,128.08795421
2025-11-18 05:30:00+00:00,89807.01,90282.02,90082.0,89900.0,93.67925279
2025-11-18 05:45:00+00:00,89721.12,90258.66,89912.64,90106.89,168.48978942
2025-11-18 06:00:00+00:00,89832.0,90118.5,90109.74,90045.24,130.48919725
2025-11-18 06:15:00+00:00,89845.02,90069.84,90045.24,89957.97,92.93359239
2025-11-18 06:30:00+00:00,89358.03,90012.12,89958.97,89363.22,140.18652567
2025-11-18 06:45:00+00:00,89247.87,89676.12,89363.21,89537.8,160.95978621
2025-11-18 07:00:00+00:00,89241.05,89815.49,89537.8,89763.72,144.38462197
2025-11-18 07:15:00+00:00,89540.0,90071.45,89763.72,90029.99,171.59664055
2025-11-18 07:30:00+00:00,89872.98,90428.0,90029.99,90354.54,152.15770039
2025-11-18 07:45:00+00:00,90268.4,90439.93,90354.55,90391.98,55.76254204
2025-11-18 08:00:00+00:00,90391.97,90744.0,90391.98,90680.01,73.43997689
2025-11-18 08:15:00+00:00,90608.63,91125.0,90692.33,90729.99,285.95225552
2025-11-18 08:30:00+00:00,90699.85,91342.5,90727.99,91249.75,149.1569222
2025-11-18 08:45:00+00:00,91072.37,91313.83,91249.74,91121.6,121.71492691
2025-11-18 09:00:00+00:00,90830.72,91190.64,91119.41,91067.22,150.06328833
2025-11-18 09:15:00+00:00,90784.97,91350.0,91067.21,90832.98,85.00038884
2025-11-18 09:30:00+00:00,90795.73,91079.06,90827.32,91063.86,55.22759038
2025-11-18 09:45:00+00:00,91020.1,91395.51,91063.85,91296.55,56.27330665
2025-11-18 10:00:00+00:00,91258.32,91476.01,91291.96,91292.0,66.21679734
2025-11-18 10:15:00+00:00,91141.56,91447.51,91282.02,91232.23,46.17695293
2025-11-18 10:30:00+00:00,91212.95,91478.71,91224.48,91419.67,48.58855569
2025-11-18 10:45:00+00:00,91156.0,91507.61,91407.85,91472.86,72.66787657
2025-11-18 11:00:00+00:00,91272.44,91509.73,91472.86,91323.83,48.86920048
2025-11-18 11:15:00+00:00,91133.39,91462.97,91323.84,91369.7,82.60269666
2025-11-18 11:30:00+00:00,91158.38,91497.87,91366.51,91464.67,49.14010633
2025-11-18 11:45:00+00:00,91377.0,91497.39,91464.22,91413.99,52.66413123
2025-11-18 12:00:00+00:00,90994.13,91452.79,91415.59,91010.23,96.66808177
2025-11-18 12:15:00+00:00,91007.97,91468.74,91010.23,91123.99,99.28808439
2025-11-18 12:30:00+00:00,91116.0,91774.83,91123.98,91709.63,121.48448404
2025-11-18 12:45:00+00:00,91275.57,91738.01,91706.49,91416.01,129.13489159
2025-11-18 13:00:00+00:00,91301.01,91561.29,91411.51,91388.03,81.48140862
2025-11-18 13:15:00+00:00,91170.58,91496.22,91388.03,91183.25,84.74392316
2025-11-18 13:30:00+00:00,90805.01,91345.24,91183.25,91070.0,143.76626548
2025-11-18 13:45:00+00:00,91057.89,91399.93,91075.66,91385.14,90.92582073
2025-11-18 14:00:00+00:00,91108.0,91469.99,91375.27,91134.6,98.25715707
2025-11-18 14:15:00+00:00,91136.38,91800.0,91136.38,91682.63,170.85475685
2025-11-18 14:30:00+00:00,91329.72,92359.93,91684.0,91370.6,524.49598163
2025-11-18 14:45:00+00:00,91252.0,91752.46,91374.69,91255.01,188.6737372
2025-11-18 15:00:00+00:00,90914.56,92163.5,91251.99,91948.49,411.73185894
2025-11-18 15:15:00+00:00,91877.78,92939.99,91942.01,92710.54,471.84201831
2025-11-18 15:30:00+00:00,92322.62,92920.63,92710.55,92665.99,306.55626229
2025-11-18 15:45:00+00:00,92388.08,92950.0,92656.0,92827.96,351.28086971
2025-11-18 16:00:00+00:00,92499.45,93168.0,92827.95,93078.0,355.3672582
2025-11-18 16:15:00+00:00,92986.0,93770.39,93074.05,93663.68,296.91034358
2025-11-18 16:30:00+00:00,93248.08,93775.0,93658.01,93280.65,330.88340696
2025-11-18 16:45:00+00:00,93118.0,93472.88,93280.65,93444.01,251.73614103
2025-11-18 17:00:00+00:00,93243.83,93600.0,93442.01,93256.02,243.12972033
2025-11-18 17:15:00+00:00,92820.79,93479.33,93256.02,92899.44,184.19572747
2025-11-18 17:30:00+00:00,92765.29,93444.01,92892.08,93278.36,263.0698179
2025-11-18 17:45:00+00:00,93058.0,93288.49,93278.01,93202.93,149.43421436
2025-11-18 18:00:00+00:00,93202.93,93700.0,93202.93,93586.43,202.38252929
2025-11-18 18:15:00+00:00,93158.0,93595.56,93591.06,93178.0,112.65905536
2025-11-18 18:30:00+00:00,93095.18,93381.3,93177.9,93316.0,126.81516441
2025-11-18 18:45:00+00:00,93234.92,93606.3,93316.03,93274.83,128.28746396
2025-11-18 19:00:00+00:00,93159.18,93468.75,93274.84,93423.18,135.14242899
2025-11-18 19:15:00+00:00,93283.36,93476.0,93423.63,93384.3,106.74974578
2025-11-18 19:30:00+00:00,93138.85,93561.99,93384.3,93151.42,189.16477916
2025-11-18 19:45:00+00:00,92912.35,93248.0,93137.81,93123.99,293.93637634
2025-11-18 20:00:00+00:00,92875.91,93254.11,93123.99,93022.96,113.09951337
2025-11-18 20:15:00+00:00,92938.46,93201.25,93022.96,93077.33,158.97260428
2025-11-18 20:30:00+00:00,92716.52,93136.0,93077.32,92741.93,220.83203894
2025-11-18 20:45:00+00:00,92606.0,92945.0,92741.94,92748.97,206.50717087
2025-11-18 21:00:00+00:00,92612.93,92973.88,92744.01,92964.1,115.71022481
2025-11-18 21:15:00+00:00,92808.6,92995.44,92960.0,92890.04,87.66931125
2025-11-18 21:30:00+00:00,92538.17,92890.06,92890.04,92585.34,83.71042062
2025-11-18 21:45:00+00:00,92396.01,92623.5,92585.33,92442.18,86.27306788
2025-11-18 22:00:00+00:00,92438.1,93027.63,92442.18,93021.99,170.24703498
2025-11-18 22:15:00+00:00,92939.28,93220.0,93021.99,93192.92,82.6353626
